section,vehicle_type,carrier,country_code,unit,year,0
Freight transport,Freight,electricity,EL,mio_km,2003,0.060229007503999066
Freight transport,Freight,electricity,EL,mio_km,2004,0.2270206037828082
Freight transport,Freight,electricity,EL,mio_km,2005,0.10533110307815807
Freight transport,Freight,electricity,EL,mio_km,2006,0.10223587421419533
Freight transport,Freight,electricity,EL,mio_km,2007,0.19058353229556338
Freight transport,Freight,electricity,EL,mio_km,2008,0.1270238095238101
Freight transport,Freight,electricity,EL,mio_km,2009,0.17466650311534737
Freight transport,Freight,electricity,EL,mio_km,2010,0.3701857915077393
Freight transport,Freight,electricity,EL,mio_km,2011,0.354705751608863
Freight transport,Freight,electricity,EL,mio_km,2012,0.24936321645284687
Freight transport,Freight,electricity,EL,mio_km,2013,0.256271258243698
Freight transport,Freight,electricity,EL,mio_km,2014,0.32686154215673613
Freight transport,Freight,electricity,EL,mio_km,2015,0.3220195677580173
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2000,25.478218064279048
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2001,25.71982511682949
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2002,25.82430768638003
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2003,26.015760420483723
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2004,26.32234256362297
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2005,25.912023889377434
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2006,27.173614818004147
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2007,27.89868153456596
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2008,28.08973637723463
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2009,28.024645821699025
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2010,28.834482457612953
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2011,29.698500801453832
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2012,30.186695581862406
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2013,31.62377328695496
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2014,31.559024392506046
Passenger transport,"Metro and tram, urban light rail",electricity,SE,mio_km,2015,31.997697241625893
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2000,4.4045000000000005
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2001,4.6478399999999995
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2002,5.3628
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2003,5.1491585923987255
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2004,3.9897
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2005,0.7040320000000001
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2006,0.53694
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2007,0.7410081931867184
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2008,0.7351300000000001
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2009,0.6377350000000002
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2010,0.21727999999999997
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2011,0.22248600000000002
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2012,0.4892250000000001
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2013,0.24632
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2014,0.5376599999999998
Passenger transport,Conventional passenger trains,diesel,SE,mio_km,2015,0.5785000000000001
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2000,68.07401613955848
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2001,69.62824529821327
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2002,70.60830009104694
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2003,72.71172906912008
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2004,74.04798129080015
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2005,73.52111546180744
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2006,75.33660264283043
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2007,78.46050668762338
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2008,66.56835108475418
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2009,81.71653015462691
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2010,78.03094944794951
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2011,94.38763016508
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2012,103.96701035884921
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2013,111.32292061280017
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2014,107.40136585842126
Passenger transport,Conventional passenger trains,electricity,SE,mio_km,2015,108.51502546528658
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2000,8.420409667419449
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2001,9.205914701786725
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2002,9.90989990895306
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2003,10.020112338481193
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2004,10.109449147923858
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2005,9.59285253819256
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2006,10.122457357169564
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2007,11.240485119189916
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2008,12.011718265752355
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2009,12.21619219382682
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2010,11.891947607255531
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2011,11.481389643174015
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2012,12.0003881770357
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2013,12.623683448479857
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2014,13.343925434499814
Passenger transport,High speed passenger trains,electricity,SE,mio_km,2015,13.783150807977743
Freight transport,Freight,diesel,SE,mio_km,2000,1.5203000000000002
Freight transport,Freight,diesel,SE,mio_km,2001,1.4999999999999998
Freight transport,Freight,diesel,SE,mio_km,2002,1.7790000000000004
Freight transport,Freight,diesel,SE,mio_km,2003,1.7292000000000003
Freight transport,Freight,diesel,SE,mio_km,2004,1.86725
Freight transport,Freight,diesel,SE,mio_km,2005,0.41831999999999997
Freight transport,Freight,diesel,SE,mio_km,2006,0.32679
Freight transport,Freight,diesel,SE,mio_km,2007,0.42419999999999997
Freight transport,Freight,diesel,SE,mio_km,2008,0.43637000000000004
Freight transport,Freight,diesel,SE,mio_km,2009,0.304
Freight transport,Freight,diesel,SE,mio_km,2010,0.10503418192098384
Freight transport,Freight,diesel,SE,mio_km,2011,0.11434236319612592
Freight transport,Freight,diesel,SE,mio_km,2012,0.20962499999999995
Freight transport,Freight,diesel,SE,mio_km,2013,0.11148000000000001
Freight transport,Freight,diesel,SE,mio_km,2014,0.2038554950535084
Freight transport,Freight,diesel,SE,mio_km,2015,0.22330000000000005
Freight transport,Freight,electricity,SE,mio_km,2000,39.45759473684211
Freight transport,Freight,electricity,SE,mio_km,2001,37.698
Freight transport,Freight,electricity,SE,mio_km,2002,37.08
Freight transport,Freight,electricity,SE,mio_km,2003,37.6998
Freight transport,Freight,electricity,SE,mio_km,2004,44.68386111111111
Freight transport,Freight,electricity,SE,mio_km,2005,43.44668
Freight transport,Freight,electricity,SE,mio_km,2006,45.12921
Freight transport,Freight,electricity,SE,mio_km,2007,50.09024444444445
Freight transport,Freight,electricity,SE,mio_km,2008,47.236630000000005
Freight transport,Freight,electricity,SE,mio_km,2009,40.114
Freight transport,Freight,electricity,SE,mio_km,2010,42.37196581807902
Freight transport,Freight,electricity,SE,mio_km,2011,43.249657636803875
Freight transport,Freight,electricity,SE,mio_km,2012,39.509375
Freight transport,Freight,electricity,SE,mio_km,2013,38.03752
Freight transport,Freight,electricity,SE,mio_km,2014,36.89414450494649
Freight transport,Freight,electricity,SE,mio_km,2015,35.2347
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2000,80.35029629277004
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2001,81.6312039243065
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2002,82.91459542424745
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2003,84.20047448182908
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2004,85.48884479118462
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2005,85.92856852578757
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2006,87.97270280493854
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2007,88.90211893368912
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2008,88.12670152966376
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2009,90.51727544505954
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2010,91.20958224001892
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2011,91.43533769843097
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2012,91.41510924412754
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2013,91.4615697827127
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2014,89.64839710577104
Passenger transport,"Metro and tram, urban light rail",electricity,AT,mio_km,2015,91.90257214427633
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2000,13.094245038963361
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2001,12.955247763003795
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2002,13.150302389251637
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2003,14.308706442667148
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2004,14.229504911404492
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2005,17.496550547034566
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2006,18.427932468139804
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2007,18.674741662482496
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2008,17.502643251547262
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2009,18.526900206626863
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2010,17.13994616209729
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2011,15.069537972249039
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2012,16.281692967533083
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2013,15.544141044171841
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2014,16.486399433438475
Passenger transport,Conventional passenger trains,diesel,AT,mio_km,2015,16.229706539281644
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2000,80.48053948655222
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2001,76.62066601340776
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2002,68.80418965912486
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2003,80.33824845306552
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2004,76.93845625364405
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2005,79.19426577949605
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2006,81.69843569106418
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2007,83.20625833751751
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2008,87.49035674845274
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2009,89.93009979337315
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2010,89.37305383790272
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2011,86.69998583727477
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2012,88.83230703246693
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2013,89.49185895582816
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2014,93.63460056656153
Passenger transport,Conventional passenger trains,electricity,AT,mio_km,2015,95.28729346071836
Passenger transport,High speed passenger trains,electricity,AT,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,AT,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,AT,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,AT,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,AT,mio_km,2004,0.0
