section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,LU,N. vehicles,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,LU,N. vehicles,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,LU,N. vehicles,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,LU,N. vehicles,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,LU,N. vehicles,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2003,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2004,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2005,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2006,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2007,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2008,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2009,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2010,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2011,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2012,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2013,4.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2014,3.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,LU,N. vehicles,2015,3.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2000,2479.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2001,2282.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2002,2094.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2003,1923.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2004,1739.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2005,1565.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2006,1423.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2007,1325.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2008,1305.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2009,1231.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2010,1207.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2011,1180.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2012,1143.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2013,1141.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2014,1122.0
Freight transport,Light duty vehicles,Gasoline engine,LU,N. vehicles,2015,1101.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2000,10875.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2001,12226.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2002,13345.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2003,14214.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2004,15317.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2005,16476.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2006,17567.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2007,18956.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2008,20532.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2009,21338.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2010,22237.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2011,23444.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2012,24964.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2013,26365.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2014,27241.0
Freight transport,Light duty vehicles,Diesel oil engine,LU,N. vehicles,2015,28405.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2003,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2004,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2005,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2006,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2007,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2008,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2009,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2010,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2011,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2012,0.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2013,59.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2014,71.0
Freight transport,Light duty vehicles,LPG engine,LU,N. vehicles,2015,73.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2003,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2004,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2005,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2006,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2007,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2008,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2009,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2010,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2011,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2012,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2013,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2014,0.0
Freight transport,Light duty vehicles,Natural gas engine,LU,N. vehicles,2015,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2000,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2001,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2002,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2003,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2004,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2005,0.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2006,1.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2007,2.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2008,2.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2009,7.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2010,7.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2011,7.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2012,26.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2013,70.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2014,87.0
Freight transport,Light duty vehicles,Battery electric vehicles,LU,N. vehicles,2015,89.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2000,5561.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2001,4743.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2002,4196.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2003,4203.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2004,3790.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2005,4583.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2006,4729.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2007,4495.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2008,5451.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2009,6480.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2010,6530.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2011,6629.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2012,6068.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2013,4495.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2014,3748.0
Freight transport,Heavy duty vehicles,Domestic,LU,N. vehicles,2015,4188.0
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2000,862.4644345210249
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2001,917.227344647266
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2002,961.4317566844693
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2003,980.0511351211122
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2004,1142.317354682382
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2005,1178.6393428865092
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2006,1141.2145393174674
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2007,1223.9586381489942
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2008,1387.0368072616982
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2009,1236.1638419426142
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2010,1280.4665215643374
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2011,1265.2185243222125
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2012,1421.2328291926376
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2013,1414.6913180078536
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2014,1494.7491010879658
Freight transport,Heavy duty vehicles,International,LU,N. vehicles,2015,1302.666131000199
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2000,6700.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2001,6800.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2002,7300.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2003,8100.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2004,9100.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2005,10234.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2006,12594.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2007,14780.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2008,17622.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2009,18600.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2010,19700.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2011,23217.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2012,35273.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2013,38700.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2014,42300.0
Passenger transport,Powered 2-wheelers,Gasoline engine,EE,N. vehicles,2015,45500.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2000,380085.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2001,364089.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2002,355100.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2003,380500.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2004,404000.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2005,414900.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2006,409751.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2007,407600.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2008,423499.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2009,417199.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2010,415577.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2011,419958.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2012,424302.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2013,426383.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2014,429002.0
Passenger transport,Passenger cars,Gasoline engine,EE,N. vehicles,2015,434032.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2000,32306.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2001,43211.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2002,45600.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2003,53500.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2004,67000.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2005,78800.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2006,93468.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2007,116200.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2008,128300.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2009,128400.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2010,137099.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2011,153977.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2012,177184.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2013,201357.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2014,222622.0
Passenger transport,Passenger cars,Diesel oil engine,EE,N. vehicles,2015,241023.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2000,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2001,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2002,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2003,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2004,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2005,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2006,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2007,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2008,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2009,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2010,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2011,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2012,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2013,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2014,0.0
Passenger transport,Passenger cars,LPG engine,EE,N. vehicles,2015,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2010,2.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2011,7.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2012,14.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2013,117.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2014,233.0
Passenger transport,Passenger cars,Natural gas engine,EE,N. vehicles,2015,383.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2013,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2014,26.0
Passenger transport,Passenger cars,Plug-in hybrid electric,EE,N. vehicles,2015,42.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2008,1.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2009,1.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2010,2.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2011,58.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2012,600.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2013,708.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2014,1067.0
Passenger transport,Passenger cars,Battery electric vehicles,EE,N. vehicles,2015,1116.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2000,2583.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2001,2259.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2002,1939.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2003,1630.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2004,1450.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2005,1141.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2006,1141.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2007,639.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2008,470.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2009,335.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2010,269.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2011,250.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2012,240.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2013,231.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2014,225.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,EE,N. vehicles,2015,217.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2000,3476.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2001,3503.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2002,3608.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2003,3874.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2004,3963.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2005,4280.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2006,4360.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2007,4030.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2008,3970.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2009,3901.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2010,3896.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2011,3899.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2012,4063.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2013,4250.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2014,4364.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,EE,N. vehicles,2015,4504.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,EE,N. vehicles,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2010,2.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2011,13.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2012,29.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2013,41.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2014,70.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,EE,N. vehicles,2015,121.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2010,114.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2011,114.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,EE,N. vehicles,2012,112.0
