section,vehicle_type,vehicle_subtype,carrier,country_code,unit,year,0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2013,7.206667212519968e-07
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2014,3.6066596574805373e-06
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,CZ,twh,2015,1.986974515412925e-05
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2013,1.0553464521835955e-05
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2014,4.3194399636634285e-05
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,CZ,twh,2015,0.0002551719605716883
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2008,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2009,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2010,1.940436369474722e-05
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2011,0.00020158084015016215
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2012,0.00024523361735811355
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2013,0.0007819669138069431
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2014,0.0013836346024628872
Passenger transport,Passenger cars,Battery electric vehicles,electricity,CZ,twh,2015,0.002381631951877735
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2000,0.10743314322005851
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2001,0.10691257304266745
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2002,0.10901159621705678
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2003,0.09292583763977572
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2004,0.0809085149394525
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2005,0.0738924286374848
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2006,0.07163653428035216
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2007,0.07101612823686024
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2008,0.06666010123528518
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2009,0.06169111061747171
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2010,0.06275838810208419
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2011,0.057601688157822864
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2012,0.05218749344461828
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2013,0.05299243778517942
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2014,0.05300882972814063
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,petrol,CZ,twh,2015,0.04913113248907334
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2006,4.1109122458142126e-05
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2008,0.0010978984041971796
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2009,0.0017594010176150054
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2010,0.0019499903384943614
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2011,0.0019442886139716899
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2012,0.0017491190627121399
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2013,0.0018021688549452128
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2014,0.0022381145492742015
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,biofuels,CZ,twh,2015,0.001977141061902992
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2000,4.419514181937338
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2001,4.914104082984031
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2002,4.5800992095740956
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2003,4.192985949198075
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2004,3.823693175654585
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2005,3.7918161696916535
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2006,3.878277342240811
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2007,3.9163465962543795
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2008,3.826411362044044
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2009,3.71686503409659
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2010,3.7505678889876974
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2011,3.455729586551061
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2012,3.305410727454031
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2013,3.3673865881598566
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2014,3.547875908405525
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,diesel,CZ,twh,2015,3.374799355639851
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2000,0.15400584769686174
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2001,0.11472382421411088
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2002,0.13826343789266074
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2003,0.10247696791345366
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2004,0.043859204732003984
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2005,0.0031171626022395947
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2006,0.01891663630707473
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2007,0.03234312246314753
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2008,0.07869181651778609
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2009,0.1427208694012545
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2010,0.19114800559420408
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2011,0.24266796771865776
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2012,0.21014007760176312
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2013,0.2151615729611806
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2014,0.24258289318560883
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,biofuels,CZ,twh,2015,0.20207115756604027
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,lpg,CZ,twh,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2000,0.04722251863910214
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2001,0.056813713000000016
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2002,0.07559441849999998
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2003,0.0848945806
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2004,0.12327544139999999
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2005,0.10444403772243246
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2006,0.1407184643
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2007,0.05475950609999998
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2008,0.06405350430000008
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2009,0.07676114009999993
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2010,0.09906490780366936
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2011,0.11574238058975582
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2012,0.13405335561564852
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2013,0.14114028859155348
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2014,0.21585420611673678
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,natural_gas,CZ,twh,2015,0.29230652661720957
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,biogas,CZ,twh,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,CZ,twh,2000,0.11102411476525141
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,CZ,twh,2001,0.11279336735721751
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,CZ,twh,2002,0.11127837858742669
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,electricity,CZ,twh,2003,0.1113736669696242
