source,product,data_type,sink_temp,source_temp,0
air,AW 40 EVI,Heating capacity,45,18,61.24
air,AW 40 EVI,Heating capacity,45,19,61.91
air,AW 40 EVI,Heating capacity,45,20,63.1
air,AW 40 EVI,Heating capacity,55,-20,26.91
air,AW 40 EVI,Heating capacity,55,-19,27.46
air,AW 40 EVI,Heating capacity,55,-18,28.01
air,AW 40 EVI,Heating capacity,55,-17,28.55
air,AW 40 EVI,Heating capacity,55,-16,29.1
air,AW 40 EVI,Heating capacity,55,-15,30.15
air,AW 40 EVI,Heating capacity,55,-14,30.76
air,AW 40 EVI,Heating capacity,55,-13,31.36
air,AW 40 EVI,Heating capacity,55,-12,31.96
air,AW 40 EVI,Heating capacity,55,-11,32.56
air,AW 40 EVI,Heating capacity,55,-10,33.16
air,AW 40 EVI,Heating capacity,55,-9,33.76
air,AW 40 EVI,Heating capacity,55,-8,34.36
air,AW 40 EVI,Heating capacity,55,-7,35.51
air,AW 40 EVI,Heating capacity,55,-6,36.06
air,AW 40 EVI,Heating capacity,55,-5,36.6
air,AW 40 EVI,Heating capacity,55,-4,37.15
air,AW 40 EVI,Heating capacity,55,-3,37.7
air,AW 40 EVI,Heating capacity,55,-2,38.24
air,AW 40 EVI,Heating capacity,55,-1,38.79
air,AW 40 EVI,Heating capacity,55,0,39.34
air,AW 40 EVI,Heating capacity,55,1,40.31
air,AW 40 EVI,Heating capacity,55,2,41.27
air,AW 40 EVI,Heating capacity,55,3,42.65
air,AW 40 EVI,Heating capacity,55,4,44.13
air,AW 40 EVI,Heating capacity,55,5,45.73
air,AW 40 EVI,Heating capacity,55,6,47.08
air,AW 40 EVI,Heating capacity,55,7,48.68
air,AW 40 EVI,Heating capacity,55,8,50.97
air,AW 40 EVI,Heating capacity,55,9,53.46
air,AW 40 EVI,Heating capacity,55,10,55.91
air,AW 40 EVI,Heating capacity,55,11,56.51
air,AW 40 EVI,Heating capacity,55,12,57.18
air,AW 40 EVI,Heating capacity,55,13,58.44
air,AW 40 EVI,Heating capacity,55,14,59.33
air,AW 40 EVI,Heating capacity,55,15,60.1
air,AW 40 EVI,Heating capacity,55,16,60.59
air,AW 40 EVI,Heating capacity,55,17,61.42
air,AW 40 EVI,Heating capacity,55,18,62.08
air,AW 40 EVI,Heating capacity,55,19,62.73
air,AW 40 EVI,Heating capacity,55,20,63.39
air,AW 40 EVI,Heating capacity,65,-20,27.43
air,AW 40 EVI,Heating capacity,65,-19,27.93
air,AW 40 EVI,Heating capacity,65,-18,28.43
air,AW 40 EVI,Heating capacity,65,-17,28.94
air,AW 40 EVI,Heating capacity,65,-16,29.44
air,AW 40 EVI,Heating capacity,65,-15,30.45
air,AW 40 EVI,Heating capacity,65,-14,31.0
air,AW 40 EVI,Heating capacity,65,-13,31.56
air,AW 40 EVI,Heating capacity,65,-12,32.11
air,AW 40 EVI,Heating capacity,65,-11,32.67
air,AW 40 EVI,Heating capacity,65,-10,33.22
air,AW 40 EVI,Heating capacity,65,-9,33.86
air,AW 40 EVI,Heating capacity,65,-8,34.5
air,AW 40 EVI,Heating capacity,65,-7,35.77
air,AW 40 EVI,Heating capacity,65,-6,36.35
air,AW 40 EVI,Heating capacity,65,-5,36.93
air,AW 40 EVI,Heating capacity,65,-4,37.51
air,AW 40 EVI,Heating capacity,65,-3,38.09
air,AW 40 EVI,Heating capacity,65,-2,38.67
air,AW 40 EVI,Heating capacity,65,-1,39.25
air,AW 40 EVI,Heating capacity,65,0,39.84
air,AW 40 EVI,Heating capacity,65,1,40.85
air,AW 40 EVI,Heating capacity,65,2,41.71
air,AW 40 EVI,Heating capacity,65,3,43.05
air,AW 40 EVI,Heating capacity,65,4,44.49
air,AW 40 EVI,Heating capacity,65,5,46.05
air,AW 40 EVI,Heating capacity,65,6,47.36
air,AW 40 EVI,Heating capacity,65,7,48.86
air,AW 40 EVI,Heating capacity,65,8,51.16
air,AW 40 EVI,Heating capacity,65,9,53.64
air,AW 40 EVI,Heating capacity,65,10,56.09
air,AW 40 EVI,Heating capacity,65,11,56.67
air,AW 40 EVI,Heating capacity,65,12,57.31
air,AW 40 EVI,Heating capacity,65,13,58.55
air,AW 40 EVI,Heating capacity,65,14,59.41
air,AW 40 EVI,Heating capacity,65,15,60.11
air,AW 40 EVI,Heating capacity,65,16,60.61
air,AW 40 EVI,Heating capacity,65,17,61.45
air,AW 40 EVI,Heating capacity,65,18,62.12
air,AW 40 EVI,Heating capacity,65,19,62.79
air,AW 40 EVI,Heating capacity,65,20,63.46
air,AW 40 EVI,Power input,35,-20,9.85
air,AW 40 EVI,Power input,35,-19,9.87
air,AW 40 EVI,Power input,35,-18,9.85
air,AW 40 EVI,Power input,35,-17,9.87
air,AW 40 EVI,Power input,35,-16,9.89
air,AW 40 EVI,Power input,35,-15,9.93
air,AW 40 EVI,Power input,35,-14,9.94
air,AW 40 EVI,Power input,35,-13,9.96
air,AW 40 EVI,Power input,35,-12,9.97
air,AW 40 EVI,Power input,35,-11,9.98
air,AW 40 EVI,Power input,35,-10,9.99
air,AW 40 EVI,Power input,35,-9,10.0
air,AW 40 EVI,Power input,35,-8,10.01
air,AW 40 EVI,Power input,35,-7,10.0
air,AW 40 EVI,Power input,35,-6,9.91
air,AW 40 EVI,Power input,35,-5,9.83
air,AW 40 EVI,Power input,35,-4,9.76
air,AW 40 EVI,Power input,35,-3,9.69
air,AW 40 EVI,Power input,35,-2,9.63
air,AW 40 EVI,Power input,35,-1,9.55
air,AW 40 EVI,Power input,35,0,9.5
air,AW 40 EVI,Power input,35,1,9.45
air,AW 40 EVI,Power input,35,2,9.42
air,AW 40 EVI,Power input,35,3,9.22
air,AW 40 EVI,Power input,35,4,9.03
air,AW 40 EVI,Power input,35,5,8.82
air,AW 40 EVI,Power input,35,6,8.66
air,AW 40 EVI,Power input,35,7,8.5
air,AW 40 EVI,Power input,35,8,8.76
air,AW 40 EVI,Power input,35,9,8.88
air,AW 40 EVI,Power input,35,10,9.08
air,AW 40 EVI,Power input,35,11,9.0
air,AW 40 EVI,Power input,35,12,8.96
air,AW 40 EVI,Power input,35,13,8.88
air,AW 40 EVI,Power input,35,14,8.81
air,AW 40 EVI,Power input,35,15,8.76
air,AW 40 EVI,Power input,35,16,8.7
air,AW 40 EVI,Power input,35,17,8.63
air,AW 40 EVI,Power input,35,18,8.59
air,AW 40 EVI,Power input,35,19,8.53
air,AW 40 EVI,Power input,35,20,8.46
air,AW 40 EVI,Power input,45,-20,11.26
air,AW 40 EVI,Power input,45,-19,11.33
air,AW 40 EVI,Power input,45,-18,11.35
air,AW 40 EVI,Power input,45,-17,11.41
air,AW 40 EVI,Power input,45,-16,11.47
air,AW 40 EVI,Power input,45,-15,11.59
air,AW 40 EVI,Power input,45,-14,11.28
air,AW 40 EVI,Power input,45,-13,11.3
air,AW 40 EVI,Power input,45,-12,11.32
air,AW 40 EVI,Power input,45,-11,11.34
air,AW 40 EVI,Power input,45,-10,11.36
air,AW 40 EVI,Power input,45,-9,11.37
air,AW 40 EVI,Power input,45,-8,11.39
air,AW 40 EVI,Power input,45,-7,11.4
air,AW 40 EVI,Power input,45,-6,11.4
air,AW 40 EVI,Power input,45,-5,11.47
air,AW 40 EVI,Power input,45,-4,11.54
air,AW 40 EVI,Power input,45,-3,11.62
air,AW 40 EVI,Power input,45,-2,11.7
air,AW 40 EVI,Power input,45,-1,11.74
air,AW 40 EVI,Power input,45,0,11.68
air,AW 40 EVI,Power input,45,1,11.63
air,AW 40 EVI,Power input,45,2,11.55
air,AW 40 EVI,Power input,45,3,11.32
air,AW 40 EVI,Power input,45,4,11.1
air,AW 40 EVI,Power input,45,5,10.85
air,AW 40 EVI,Power input,45,6,10.65
air,AW 40 EVI,Power input,45,7,10.47
air,AW 40 EVI,Power input,45,8,10.7
air,AW 40 EVI,Power input,45,9,10.92
air,AW 40 EVI,Power input,45,10,11.17
air,AW 40 EVI,Power input,45,11,11.06
air,AW 40 EVI,Power input,45,12,10.97
air,AW 40 EVI,Power input,45,13,10.85
air,AW 40 EVI,Power input,45,14,10.74
air,AW 40 EVI,Power input,45,15,10.65
air,AW 40 EVI,Power input,45,16,10.56
air,AW 40 EVI,Power input,45,17,10.47
air,AW 40 EVI,Power input,45,18,10.42
air,AW 40 EVI,Power input,45,19,10.34
air,AW 40 EVI,Power input,45,20,10.34
air,AW 40 EVI,Power input,55,-20,13.28
air,AW 40 EVI,Power input,55,-19,13.34
air,AW 40 EVI,Power input,55,-18,13.35
air,AW 40 EVI,Power input,55,-17,13.41
air,AW 40 EVI,Power input,55,-16,13.47
air,AW 40 EVI,Power input,55,-15,13.6
air,AW 40 EVI,Power input,55,-14,12.84
air,AW 40 EVI,Power input,55,-13,12.87
air,AW 40 EVI,Power input,55,-12,12.89
air,AW 40 EVI,Power input,55,-11,12.91
air,AW 40 EVI,Power input,55,-10,12.94
air,AW 40 EVI,Power input,55,-9,12.96
air,AW 40 EVI,Power input,55,-8,12.98
air,AW 40 EVI,Power input,55,-7,13.0
air,AW 40 EVI,Power input,55,-6,13.12
air,AW 40 EVI,Power input,55,-5,13.39
air,AW 40 EVI,Power input,55,-4,13.66
air,AW 40 EVI,Power input,55,-3,13.94
air,AW 40 EVI,Power input,55,-2,14.22
air,AW 40 EVI,Power input,55,-1,14.46
air,AW 40 EVI,Power input,55,0,14.39
air,AW 40 EVI,Power input,55,1,14.33
air,AW 40 EVI,Power input,55,2,14.24
air,AW 40 EVI,Power input,55,3,13.98
air,AW 40 EVI,Power input,55,4,13.73
air,AW 40 EVI,Power input,55,5,13.44
air,AW 40 EVI,Power input,55,6,13.22
air,AW 40 EVI,Power input,55,7,12.98
air,AW 40 EVI,Power input,55,8,13.26
air,AW 40 EVI,Power input,55,9,13.51
air,AW 40 EVI,Power input,55,10,13.8
air,AW 40 EVI,Power input,55,11,13.65
air,AW 40 EVI,Power input,55,12,13.56
air,AW 40 EVI,Power input,55,13,13.41
air,AW 40 EVI,Power input,55,14,13.27
air,AW 40 EVI,Power input,55,15,13.17
air,AW 40 EVI,Power input,55,16,13.05
air,AW 40 EVI,Power input,55,17,12.93
air,AW 40 EVI,Power input,55,18,12.87
air,AW 40 EVI,Power input,55,19,12.76
air,AW 40 EVI,Power input,55,20,12.65
air,AW 40 EVI,Power input,65,-20,15.45
air,AW 40 EVI,Power input,65,-19,15.51
air,AW 40 EVI,Power input,65,-18,15.51
air,AW 40 EVI,Power input,65,-17,15.57
air,AW 40 EVI,Power input,65,-16,15.62
air,AW 40 EVI,Power input,65,-15,15.77
air,AW 40 EVI,Power input,65,-14,14.46
air,AW 40 EVI,Power input,65,-13,14.49
air,AW 40 EVI,Power input,65,-12,14.52
air,AW 40 EVI,Power input,65,-11,14.55
air,AW 40 EVI,Power input,65,-10,14.57
air,AW 40 EVI,Power input,65,-9,14.63
air,AW 40 EVI,Power input,65,-8,14.69
air,AW 40 EVI,Power input,65,-7,14.8
air,AW 40 EVI,Power input,65,-6,15.08
air,AW 40 EVI,Power input,65,-5,15.63
air,AW 40 EVI,Power input,65,-4,16.17
air,AW 40 EVI,Power input,65,-3,16.73
air,AW 40 EVI,Power input,65,-2,17.3
air,AW 40 EVI,Power input,65,-1,17.82
air,AW 40 EVI,Power input,65,0,17.75
air,AW 40 EVI,Power input,65,1,17.69
air,AW 40 EVI,Power input,65,2,17.52
air,AW 40 EVI,Power input,65,3,17.18
air,AW 40 EVI,Power input,65,4,16.85
air,AW 40 EVI,Power input,65,5,16.48
air,AW 40 EVI,Power input,65,6,16.19
air,AW 40 EVI,Power input,65,7,15.87
air,AW 40 EVI,Power input,65,8,16.2
air,AW 40 EVI,Power input,65,9,16.51
air,AW 40 EVI,Power input,65,10,16.86
air,AW 40 EVI,Power input,65,11,16.68
air,AW 40 EVI,Power input,65,12,16.55
air,AW 40 EVI,Power input,65,13,16.36
air,AW 40 EVI,Power input,65,14,16.19
air,AW 40 EVI,Power input,65,15,16.04
air,AW 40 EVI,Power input,65,16,15.9
air,AW 40 EVI,Power input,65,17,15.76
air,AW 40 EVI,Power input,65,18,15.68
air,AW 40 EVI,Power input,65,19,15.55
air,AW 40 EVI,Power input,65,20,15.42
air,AW 40 EVI,COP,35,-20,2.64
air,AW 40 EVI,COP,35,-19,2.69
air,AW 40 EVI,COP,35,-18,2.75
air,AW 40 EVI,COP,35,-17,2.79
air,AW 40 EVI,COP,35,-16,2.84
air,AW 40 EVI,COP,35,-15,2.93
air,AW 40 EVI,COP,35,-14,2.99
air,AW 40 EVI,COP,35,-13,3.05
air,AW 40 EVI,COP,35,-12,3.11
air,AW 40 EVI,COP,35,-11,3.18
air,AW 40 EVI,COP,35,-10,3.24
air,AW 40 EVI,COP,35,-9,3.3
air,AW 40 EVI,COP,35,-8,3.37
air,AW 40 EVI,COP,35,-7,3.49
air,AW 40 EVI,COP,35,-6,3.58
air,AW 40 EVI,COP,35,-5,3.66
air,AW 40 EVI,COP,35,-4,3.74
air,AW 40 EVI,COP,35,-3,3.81
air,AW 40 EVI,COP,35,-2,3.89
air,AW 40 EVI,COP,35,-1,3.98
air,AW 40 EVI,COP,35,0,4.05
air,AW 40 EVI,COP,35,1,4.17
air,AW 40 EVI,COP,35,2,4.3
air,AW 40 EVI,COP,35,3,4.53
air,AW 40 EVI,COP,35,4,4.77
air,AW 40 EVI,COP,35,5,5.05
air,AW 40 EVI,COP,35,6,5.28
air,AW 40 EVI,COP,35,7,5.56
air,AW 40 EVI,COP,35,8,5.7
air,AW 40 EVI,COP,35,9,5.87
air,AW 40 EVI,COP,35,10,6.01
air,AW 40 EVI,COP,35,11,6.14
air,AW 40 EVI,COP,35,12,6.25
air,AW 40 EVI,COP,35,13,6.46
air,AW 40 EVI,COP,35,14,6.63
air,AW 40 EVI,COP,35,15,6.77
air,AW 40 EVI,COP,35,16,6.89
air,AW 40 EVI,COP,35,17,7.04
air,AW 40 EVI,COP,35,18,7.16
air,AW 40 EVI,COP,35,19,7.29
air,AW 40 EVI,COP,35,20,7.43
air,AW 40 EVI,COP,45,-20,2.31
air,AW 40 EVI,COP,45,-19,2.35
air,AW 40 EVI,COP,45,-18,2.4
air,AW 40 EVI,COP,45,-17,2.44
air,AW 40 EVI,COP,45,-16,2.48
air,AW 40 EVI,COP,45,-15,2.55
air,AW 40 EVI,COP,45,-14,2.68
air,AW 40 EVI,COP,45,-13,2.73
air,AW 40 EVI,COP,45,-12,2.78
air,AW 40 EVI,COP,45,-11,2.83
air,AW 40 EVI,COP,45,-10,2.88
air,AW 40 EVI,COP,45,-9,2.93
air,AW 40 EVI,COP,45,-8,2.99
air,AW 40 EVI,COP,45,-7,3.09
air,AW 40 EVI,COP,45,-6,3.13
air,AW 40 EVI,COP,45,-5,3.16
air,AW 40 EVI,COP,45,-4,3.19
air,AW 40 EVI,COP,45,-3,3.21
air,AW 40 EVI,COP,45,-2,3.23
air,AW 40 EVI,COP,45,-1,3.27
air,AW 40 EVI,COP,45,0,3.33
air,AW 40 EVI,COP,45,1,3.43
air,AW 40 EVI,COP,45,2,3.53
air,AW 40 EVI,COP,45,3,3.72
air,AW 40 EVI,COP,45,4,3.92
air,AW 40 EVI,COP,45,5,4.14
air,AW 40 EVI,COP,45,6,4.34
air,AW 40 EVI,COP,45,7,4.57
air,AW 40 EVI,COP,45,8,4.68
air,AW 40 EVI,COP,45,9,4.82
air,AW 40 EVI,COP,45,10,4.93
air,AW 40 EVI,COP,45,11,5.04
air,AW 40 EVI,COP,45,12,5.14
air,AW 40 EVI,COP,45,13,5.31
air,AW 40 EVI,COP,45,14,5.44
air,AW 40 EVI,COP,45,15,5.56
air,AW 40 EVI,COP,45,16,5.65
air,AW 40 EVI,COP,45,17,5.78
air,AW 40 EVI,COP,45,18,5.88
air,AW 40 EVI,COP,45,19,5.99
air,AW 40 EVI,COP,45,20,6.1
air,AW 40 EVI,COP,55,-20,2.03
air,AW 40 EVI,COP,55,-19,2.06
air,AW 40 EVI,COP,55,-18,2.1
air,AW 40 EVI,COP,55,-17,2.13
air,AW 40 EVI,COP,55,-16,2.16
air,AW 40 EVI,COP,55,-15,2.22
air,AW 40 EVI,COP,55,-14,2.39
air,AW 40 EVI,COP,55,-13,2.44
air,AW 40 EVI,COP,55,-12,2.48
air,AW 40 EVI,COP,55,-11,2.52
air,AW 40 EVI,COP,55,-10,2.56
air,AW 40 EVI,COP,55,-9,2.61
air,AW 40 EVI,COP,55,-8,2.65
air,AW 40 EVI,COP,55,-7,2.73
air,AW 40 EVI,COP,55,-6,2.75
air,AW 40 EVI,COP,55,-5,2.73
air,AW 40 EVI,COP,55,-4,2.72
air,AW 40 EVI,COP,55,-3,2.7
air,AW 40 EVI,COP,55,-2,2.69
air,AW 40 EVI,COP,55,-1,2.68
air,AW 40 EVI,COP,55,0,2.73
air,AW 40 EVI,COP,55,1,2.81
air,AW 40 EVI,COP,55,2,2.9
air,AW 40 EVI,COP,55,3,3.05
air,AW 40 EVI,COP,55,4,3.21
air,AW 40 EVI,COP,55,5,3.4
air,AW 40 EVI,COP,55,6,3.56
air,AW 40 EVI,COP,55,7,3.75
air,AW 40 EVI,COP,55,8,3.84
air,AW 40 EVI,COP,55,9,3.96
air,AW 40 EVI,COP,55,10,4.05
air,AW 40 EVI,COP,55,11,4.14
air,AW 40 EVI,COP,55,12,4.22
air,AW 40 EVI,COP,55,13,4.36
air,AW 40 EVI,COP,55,14,4.47
air,AW 40 EVI,COP,55,15,4.57
air,AW 40 EVI,COP,55,16,4.64
air,AW 40 EVI,COP,55,17,4.75
air,AW 40 EVI,COP,55,18,4.82
air,AW 40 EVI,COP,55,19,4.92
air,AW 40 EVI,COP,55,20,5.01
air,AW 40 EVI,COP,65,-20,1.78
air,AW 40 EVI,COP,65,-19,1.8
air,AW 40 EVI,COP,65,-18,1.83
air,AW 40 EVI,COP,65,-17,1.86
air,AW 40 EVI,COP,65,-16,1.88
air,AW 40 EVI,COP,65,-15,1.93
air,AW 40 EVI,COP,65,-14,2.14
air,AW 40 EVI,COP,65,-13,2.18
air,AW 40 EVI,COP,65,-12,2.21
air,AW 40 EVI,COP,65,-11,2.25
air,AW 40 EVI,COP,65,-10,2.28
air,AW 40 EVI,COP,65,-9,2.31
air,AW 40 EVI,COP,65,-8,2.35
air,AW 40 EVI,COP,65,-7,2.42
air,AW 40 EVI,COP,65,-6,2.41
air,AW 40 EVI,COP,65,-5,2.36
air,AW 40 EVI,COP,65,-4,2.32
air,AW 40 EVI,COP,65,-3,2.28
air,AW 40 EVI,COP,65,-2,2.24
air,AW 40 EVI,COP,65,-1,2.2
air,AW 40 EVI,COP,65,0,2.24
air,AW 40 EVI,COP,65,1,2.31
air,AW 40 EVI,COP,65,2,2.38
air,AW 40 EVI,COP,65,3,2.51
air,AW 40 EVI,COP,65,4,2.64
air,AW 40 EVI,COP,65,5,2.79
air,AW 40 EVI,COP,65,6,2.92
air,AW 40 EVI,COP,65,7,3.08
air,AW 40 EVI,COP,65,8,3.16
air,AW 40 EVI,COP,65,9,3.25
air,AW 40 EVI,COP,65,10,3.33
air,AW 40 EVI,COP,65,11,3.4
air,AW 40 EVI,COP,65,12,3.46
air,AW 40 EVI,COP,65,13,3.58
air,AW 40 EVI,COP,65,14,3.67
air,AW 40 EVI,COP,65,15,3.75
air,AW 40 EVI,COP,65,16,3.81
air,AW 40 EVI,COP,65,17,3.9
air,AW 40 EVI,COP,65,18,3.96
air,AW 40 EVI,COP,65,19,4.04
air,AW 40 EVI,COP,65,20,4.12
air,AW 47 EVI,Heating capacity,35,-20,29.98
air,AW 47 EVI,Heating capacity,35,-19,30.59
air,AW 47 EVI,Heating capacity,35,-18,31.19
air,AW 47 EVI,Heating capacity,35,-17,31.8
air,AW 47 EVI,Heating capacity,35,-16,32.41
air,AW 47 EVI,Heating capacity,35,-15,33.5
air,AW 47 EVI,Heating capacity,35,-14,34.27
air,AW 47 EVI,Heating capacity,35,-13,35.03
air,AW 47 EVI,Heating capacity,35,-12,35.8
air,AW 47 EVI,Heating capacity,35,-11,36.56
air,AW 47 EVI,Heating capacity,35,-10,37.33
air,AW 47 EVI,Heating capacity,35,-9,38.09
air,AW 47 EVI,Heating capacity,35,-8,38.86
air,AW 47 EVI,Heating capacity,35,-7,40.27
air,AW 47 EVI,Heating capacity,35,-6,40.86
air,AW 47 EVI,Heating capacity,35,-5,41.45
air,AW 47 EVI,Heating capacity,35,-4,42.04
air,AW 47 EVI,Heating capacity,35,-3,42.63
air,AW 47 EVI,Heating capacity,35,-2,43.22
air,AW 47 EVI,Heating capacity,35,-1,43.81
air,AW 47 EVI,Heating capacity,35,0,44.4
air,AW 47 EVI,Heating capacity,35,1,45.48
air,AW 47 EVI,Heating capacity,35,2,46.7
air,AW 47 EVI,Heating capacity,35,3,48.13
air,AW 47 EVI,Heating capacity,35,4,49.66
air,AW 47 EVI,Heating capacity,35,5,51.34
air,AW 47 EVI,Heating capacity,35,6,52.73
air,AW 47 EVI,Heating capacity,35,7,54.48
air,AW 47 EVI,Heating capacity,35,8,57.62
air,AW 47 EVI,Heating capacity,35,9,60.05
air,AW 47 EVI,Heating capacity,35,10,62.9
air,AW 47 EVI,Heating capacity,35,11,63.71
air,AW 47 EVI,Heating capacity,35,12,64.6
air,AW 47 EVI,Heating capacity,35,13,66.18
air,AW 47 EVI,Heating capacity,35,14,67.32
air,AW 47 EVI,Heating capacity,35,15,68.43
air,AW 47 EVI,Heating capacity,35,16,69.06
air,AW 47 EVI,Heating capacity,35,17,70.08
air,AW 47 EVI,Heating capacity,35,18,70.9
air,AW 47 EVI,Heating capacity,35,19,71.72
air,AW 47 EVI,Heating capacity,35,20,72.55
air,AW 47 EVI,Heating capacity,45,-20,30.04
air,AW 47 EVI,Heating capacity,45,-19,30.72
air,AW 47 EVI,Heating capacity,45,-18,31.4
air,AW 47 EVI,Heating capacity,45,-17,32.08
air,AW 47 EVI,Heating capacity,45,-16,32.77
air,AW 47 EVI,Heating capacity,45,-15,34.05
air,AW 47 EVI,Heating capacity,45,-14,34.79
air,AW 47 EVI,Heating capacity,45,-13,35.53
air,AW 47 EVI,Heating capacity,45,-12,36.26
air,AW 47 EVI,Heating capacity,45,-11,37.0
air,AW 47 EVI,Heating capacity,45,-10,37.74
air,AW 47 EVI,Heating capacity,45,-9,38.48
air,AW 47 EVI,Heating capacity,45,-8,39.21
air,AW 47 EVI,Heating capacity,45,-7,40.61
air,AW 47 EVI,Heating capacity,45,-6,41.21
air,AW 47 EVI,Heating capacity,45,-5,41.81
air,AW 47 EVI,Heating capacity,45,-4,42.42
air,AW 47 EVI,Heating capacity,45,-3,43.02
air,AW 47 EVI,Heating capacity,45,-2,43.62
air,AW 47 EVI,Heating capacity,45,-1,44.23
air,AW 47 EVI,Heating capacity,45,0,44.83
air,AW 47 EVI,Heating capacity,45,1,45.93
air,AW 47 EVI,Heating capacity,45,2,47.04
air,AW 47 EVI,Heating capacity,45,3,48.52
air,AW 47 EVI,Heating capacity,45,4,50.11
air,AW 47 EVI,Heating capacity,45,5,51.84
air,AW 47 EVI,Heating capacity,45,6,53.29
air,AW 47 EVI,Heating capacity,45,7,55.12
air,AW 47 EVI,Heating capacity,45,8,57.79
air,AW 47 EVI,Heating capacity,45,9,60.68
air,AW 47 EVI,Heating capacity,45,10,63.54
air,AW 47 EVI,Heating capacity,45,11,64.26
air,AW 47 EVI,Heating capacity,45,12,64.99
air,AW 47 EVI,Heating capacity,45,13,66.42
air,AW 47 EVI,Heating capacity,45,14,67.41
air,AW 47 EVI,Heating capacity,45,15,68.29
air,AW 47 EVI,Heating capacity,45,16,68.88
air,AW 47 EVI,Heating capacity,45,17,69.84
air,AW 47 EVI,Heating capacity,45,18,70.62
air,AW 47 EVI,Heating capacity,45,19,71.39
air,AW 47 EVI,Heating capacity,45,20,72.76
air,AW 47 EVI,Heating capacity,55,-20,31.03
air,AW 47 EVI,Heating capacity,55,-19,31.66
air,AW 47 EVI,Heating capacity,55,-18,32.29
air,AW 47 EVI,Heating capacity,55,-17,32.93
air,AW 47 EVI,Heating capacity,55,-16,33.56
air,AW 47 EVI,Heating capacity,55,-15,34.77
air,AW 47 EVI,Heating capacity,55,-14,35.46
air,AW 47 EVI,Heating capacity,55,-13,36.16
air,AW 47 EVI,Heating capacity,55,-12,36.85
air,AW 47 EVI,Heating capacity,55,-11,37.54
air,AW 47 EVI,Heating capacity,55,-10,38.23
air,AW 47 EVI,Heating capacity,55,-9,38.93
air,AW 47 EVI,Heating capacity,55,-8,39.62
air,AW 47 EVI,Heating capacity,55,-7,40.95
air,AW 47 EVI,Heating capacity,55,-6,41.58
air,AW 47 EVI,Heating capacity,55,-5,42.21
air,AW 47 EVI,Heating capacity,55,-4,42.84
air,AW 47 EVI,Heating capacity,55,-3,43.47
air,AW 47 EVI,Heating capacity,55,-2,44.1
air,AW 47 EVI,Heating capacity,55,-1,44.73
air,AW 47 EVI,Heating capacity,55,0,45.36
air,AW 47 EVI,Heating capacity,55,1,46.49
air,AW 47 EVI,Heating capacity,55,2,47.59
air,AW 47 EVI,Heating capacity,55,3,49.18
air,AW 47 EVI,Heating capacity,55,4,50.88
air,AW 47 EVI,Heating capacity,55,5,52.73
air,AW 47 EVI,Heating capacity,55,6,54.29
air,AW 47 EVI,Heating capacity,55,7,56.13
air,AW 47 EVI,Heating capacity,55,8,58.78
air,AW 47 EVI,Heating capacity,55,9,61.64
air,AW 47 EVI,Heating capacity,55,10,64.47
air,AW 47 EVI,Heating capacity,55,11,65.16
air,AW 47 EVI,Heating capacity,55,12,65.93
air,AW 47 EVI,Heating capacity,55,13,67.39
air,AW 47 EVI,Heating capacity,55,14,68.41
air,AW 47 EVI,Heating capacity,55,15,69.3
air,AW 47 EVI,Heating capacity,55,16,69.87
air,AW 47 EVI,Heating capacity,55,17,70.82
air,AW 47 EVI,Heating capacity,55,18,71.58
air,AW 47 EVI,Heating capacity,55,19,72.34
air,AW 47 EVI,Heating capacity,55,20,73.1
air,AW 47 EVI,Heating capacity,65,-20,31.62
air,AW 47 EVI,Heating capacity,65,-19,32.21
air,AW 47 EVI,Heating capacity,65,-18,32.79
air,AW 47 EVI,Heating capacity,65,-17,33.37
air,AW 47 EVI,Heating capacity,65,-16,33.95
air,AW 47 EVI,Heating capacity,65,-15,35.11
air,AW 47 EVI,Heating capacity,65,-14,35.75
air,AW 47 EVI,Heating capacity,65,-13,36.39
air,AW 47 EVI,Heating capacity,65,-12,37.03
air,AW 47 EVI,Heating capacity,65,-11,37.67
air,AW 47 EVI,Heating capacity,65,-10,38.31
air,AW 47 EVI,Heating capacity,65,-9,39.04
air,AW 47 EVI,Heating capacity,65,-8,39.78
air,AW 47 EVI,Heating capacity,65,-7,41.24
air,AW 47 EVI,Heating capacity,65,-6,41.91
air,AW 47 EVI,Heating capacity,65,-5,42.58
air,AW 47 EVI,Heating capacity,65,-4,43.25
air,AW 47 EVI,Heating capacity,65,-3,43.92
air,AW 47 EVI,Heating capacity,65,-2,44.59
air,AW 47 EVI,Heating capacity,65,-1,45.26
air,AW 47 EVI,Heating capacity,65,0,45.93
air,AW 47 EVI,Heating capacity,65,1,47.1
air,AW 47 EVI,Heating capacity,65,2,48.1
air,AW 47 EVI,Heating capacity,65,3,49.64
air,AW 47 EVI,Heating capacity,65,4,51.3
air,AW 47 EVI,Heating capacity,65,5,53.1
air,AW 47 EVI,Heating capacity,65,6,54.61
air,AW 47 EVI,Heating capacity,65,7,56.34
air,AW 47 EVI,Heating capacity,65,8,58.99
air,AW 47 EVI,Heating capacity,65,9,61.85
air,AW 47 EVI,Heating capacity,65,10,64.68
air,AW 47 EVI,Heating capacity,65,11,65.34
air,AW 47 EVI,Heating capacity,65,12,66.08
air,AW 47 EVI,Heating capacity,65,13,67.52
air,AW 47 EVI,Heating capacity,65,14,68.51
