dataset,cat_name,id,end_use,year,scenario,0
transport_vehicles,road,SRB,hdv,2050.0,government-directed,1.8862360407760739
transport_vehicles,road,SVK,hdv,2050.0,government-directed,1.6147614654134257
transport_vehicles,road,SVN,hdv,2050.0,government-directed,2.219895442671476
transport_vehicles,road,SWE,hdv,2050.0,government-directed,1.2940523381780216
transport_vehicles,road,ALB,hdv,2030.0,market-driven,1.5282248320545937
transport_vehicles,road,AUT,hdv,2030.0,market-driven,1.4821140043866317
transport_vehicles,road,BEL,hdv,2030.0,market-driven,1.140216207280712
transport_vehicles,road,BGR,hdv,2030.0,market-driven,1.3218591130841428
transport_vehicles,road,BIH,hdv,2030.0,market-driven,1.5282248320545937
transport_vehicles,road,CHE,hdv,2030.0,market-driven,1.2483513274723772
transport_vehicles,road,CYP,hdv,2030.0,market-driven,1.7084051212946731
transport_vehicles,road,CZE,hdv,2030.0,market-driven,1.1958177788426565
transport_vehicles,road,DEU,hdv,2030.0,market-driven,1.2877413879621176
transport_vehicles,road,DNK,hdv,2030.0,market-driven,1.2942088362720527
transport_vehicles,road,ESP,hdv,2030.0,market-driven,1.2724805709487543
transport_vehicles,road,EST,hdv,2030.0,market-driven,1.3487852238197944
transport_vehicles,road,FIN,hdv,2030.0,market-driven,1.4222748100270641
transport_vehicles,road,FRA,hdv,2030.0,market-driven,1.1934248190240788
transport_vehicles,road,GBR,hdv,2030.0,market-driven,1.1399503871378116
transport_vehicles,road,GRC,hdv,2030.0,market-driven,1.2780409897070033
transport_vehicles,road,HRV,hdv,2030.0,market-driven,1.638162205016663
transport_vehicles,road,HUN,hdv,2030.0,market-driven,1.496799690502329
transport_vehicles,road,IRL,hdv,2030.0,market-driven,1.5906376689399944
transport_vehicles,road,ISL,hdv,2030.0,market-driven,1.1860131507521448
transport_vehicles,road,ITA,hdv,2030.0,market-driven,1.2638877754309354
transport_vehicles,road,LTU,hdv,2030.0,market-driven,1.2474811448167271
transport_vehicles,road,LUX,hdv,2030.0,market-driven,1.6609889113956389
transport_vehicles,road,LVA,hdv,2030.0,market-driven,1.2912990198290373
transport_vehicles,road,MKD,hdv,2030.0,market-driven,1.5282248320545937
transport_vehicles,road,MNE,hdv,2030.0,market-driven,1.5282248320545937
transport_vehicles,road,NLD,hdv,2030.0,market-driven,1.2365468151765944
transport_vehicles,road,NOR,hdv,2030.0,market-driven,1.1860131538163274
transport_vehicles,road,POL,hdv,2030.0,market-driven,1.6267470445143375
transport_vehicles,road,PRT,hdv,2030.0,market-driven,1.1797584696603598
transport_vehicles,road,ROU,hdv,2030.0,market-driven,1.9062621619628304
transport_vehicles,road,SRB,hdv,2030.0,market-driven,1.5282248320545937
transport_vehicles,road,SVK,hdv,2030.0,market-driven,1.4319432233612903
transport_vehicles,road,SVN,hdv,2030.0,market-driven,1.7959771749062812
transport_vehicles,road,SWE,hdv,2030.0,market-driven,1.1614581789919756
transport_vehicles,road,ALB,hdv,2050.0,market-driven,1.887612203215663
transport_vehicles,road,AUT,hdv,2050.0,market-driven,1.7718039730229125
transport_vehicles,road,BEL,hdv,2050.0,market-driven,1.2278633377067394
transport_vehicles,road,BGR,hdv,2050.0,market-driven,1.515052728328942
transport_vehicles,road,BIH,hdv,2050.0,market-driven,1.887612203215663
transport_vehicles,road,CHE,hdv,2050.0,market-driven,1.4427560173371572
transport_vehicles,road,CYP,hdv,2050.0,market-driven,2.0311047739077144
transport_vehicles,road,CZE,hdv,2050.0,market-driven,1.437631019093331
transport_vehicles,road,DEU,hdv,2050.0,market-driven,1.408422144853973
transport_vehicles,road,DNK,hdv,2050.0,market-driven,1.4825606701240224
transport_vehicles,road,ESP,hdv,2050.0,market-driven,1.514553772405071
transport_vehicles,road,EST,hdv,2050.0,market-driven,1.6727259196202746
transport_vehicles,road,FIN,hdv,2050.0,market-driven,1.513751571944015
transport_vehicles,road,FRA,hdv,2050.0,market-driven,1.3540234476465491
transport_vehicles,road,GBR,hdv,2050.0,market-driven,1.3368090036454794
transport_vehicles,road,GRC,hdv,2050.0,market-driven,1.6727259196202744
transport_vehicles,road,HRV,hdv,2050.0,market-driven,1.977293289242814
transport_vehicles,road,HUN,hdv,2050.0,market-driven,1.8219321120148444
transport_vehicles,road,IRL,hdv,2050.0,market-driven,2.07664722937793
transport_vehicles,road,ISL,hdv,2050.0,market-driven,1.3522182256979718
transport_vehicles,road,ITA,hdv,2050.0,market-driven,1.5658224595109491
transport_vehicles,road,LTU,hdv,2050.0,market-driven,1.4187147940854092
transport_vehicles,road,LUX,hdv,2050.0,market-driven,1.984928008843624
transport_vehicles,road,LVA,hdv,2050.0,market-driven,1.4545625409440168
transport_vehicles,road,MKD,hdv,2050.0,market-driven,1.887612203215663
transport_vehicles,road,MNE,hdv,2050.0,market-driven,1.887612203215663
transport_vehicles,road,NLD,hdv,2050.0,market-driven,1.3798672164917911
transport_vehicles,road,NOR,hdv,2050.0,market-driven,1.3522182348732972
transport_vehicles,road,POL,hdv,2050.0,market-driven,2.0280046508716008
transport_vehicles,road,PRT,hdv,2050.0,market-driven,1.3615908772464778
transport_vehicles,road,ROU,hdv,2050.0,market-driven,2.451056966871439
transport_vehicles,road,SRB,hdv,2050.0,market-driven,1.887612203215663
transport_vehicles,road,SVK,hdv,2050.0,market-driven,1.6172501593587176
transport_vehicles,road,SVN,hdv,2050.0,market-driven,2.2241530832034235
transport_vehicles,road,SWE,hdv,2050.0,market-driven,1.2964561368556495
transport_vehicles,road,ALB,hdv,2030.0,neutral,1.5282248320545937
transport_vehicles,road,AUT,hdv,2030.0,neutral,1.4821140043866317
transport_vehicles,road,BEL,hdv,2030.0,neutral,1.140216207280712
transport_vehicles,road,BGR,hdv,2030.0,neutral,1.3218591130841428
transport_vehicles,road,BIH,hdv,2030.0,neutral,1.5282248320545937
transport_vehicles,road,CHE,hdv,2030.0,neutral,1.2483513274723772
transport_vehicles,road,CYP,hdv,2030.0,neutral,1.7084051212946731
transport_vehicles,road,CZE,hdv,2030.0,neutral,1.1958177788426565
transport_vehicles,road,DEU,hdv,2030.0,neutral,1.2877413879621176
transport_vehicles,road,DNK,hdv,2030.0,neutral,1.2942088362720527
transport_vehicles,road,ESP,hdv,2030.0,neutral,1.2724805709487543
transport_vehicles,road,EST,hdv,2030.0,neutral,1.3487852238197944
transport_vehicles,road,FIN,hdv,2030.0,neutral,1.4222748100270641
transport_vehicles,road,FRA,hdv,2030.0,neutral,1.1934248190240788
transport_vehicles,road,GBR,hdv,2030.0,neutral,1.1399503871378116
transport_vehicles,road,GRC,hdv,2030.0,neutral,1.2780409897070033
transport_vehicles,road,HRV,hdv,2030.0,neutral,1.638162205016663
transport_vehicles,road,HUN,hdv,2030.0,neutral,1.496799690502329
transport_vehicles,road,IRL,hdv,2030.0,neutral,1.5906376689399944
transport_vehicles,road,ISL,hdv,2030.0,neutral,1.1860131507521448
transport_vehicles,road,ITA,hdv,2030.0,neutral,1.2638877754309354
transport_vehicles,road,LTU,hdv,2030.0,neutral,1.2474811448167271
transport_vehicles,road,LUX,hdv,2030.0,neutral,1.6609889113956389
transport_vehicles,road,LVA,hdv,2030.0,neutral,1.2912990198290373
transport_vehicles,road,MKD,hdv,2030.0,neutral,1.5282248320545937
transport_vehicles,road,MNE,hdv,2030.0,neutral,1.5282248320545937
transport_vehicles,road,NLD,hdv,2030.0,neutral,1.2365468151765944
transport_vehicles,road,NOR,hdv,2030.0,neutral,1.1860131538163274
transport_vehicles,road,POL,hdv,2030.0,neutral,1.6267470445143375
transport_vehicles,road,PRT,hdv,2030.0,neutral,1.1797584696603598
transport_vehicles,road,ROU,hdv,2030.0,neutral,1.9062621619628304
transport_vehicles,road,SRB,hdv,2030.0,neutral,1.5282248320545937
transport_vehicles,road,SVK,hdv,2030.0,neutral,1.4319432233612903
transport_vehicles,road,SVN,hdv,2030.0,neutral,1.7959771749062812
transport_vehicles,road,SWE,hdv,2030.0,neutral,1.1614581789919756
transport_vehicles,road,ALB,hdv,2050.0,neutral,1.887612203215663
transport_vehicles,road,AUT,hdv,2050.0,neutral,1.7718039730229125
transport_vehicles,road,BEL,hdv,2050.0,neutral,1.2278633377067394
transport_vehicles,road,BGR,hdv,2050.0,neutral,1.515052728328942
transport_vehicles,road,BIH,hdv,2050.0,neutral,1.887612203215663
transport_vehicles,road,CHE,hdv,2050.0,neutral,1.4427560173371572
transport_vehicles,road,CYP,hdv,2050.0,neutral,2.0311047739077144
transport_vehicles,road,CZE,hdv,2050.0,neutral,1.437631019093331
transport_vehicles,road,DEU,hdv,2050.0,neutral,1.408422144853973
transport_vehicles,road,DNK,hdv,2050.0,neutral,1.4825606701240224
transport_vehicles,road,ESP,hdv,2050.0,neutral,1.514553772405071
transport_vehicles,road,EST,hdv,2050.0,neutral,1.6727259196202746
transport_vehicles,road,FIN,hdv,2050.0,neutral,1.513751571944015
transport_vehicles,road,FRA,hdv,2050.0,neutral,1.3540234476465491
transport_vehicles,road,GBR,hdv,2050.0,neutral,1.3368090036454794
transport_vehicles,road,GRC,hdv,2050.0,neutral,1.6727259196202744
transport_vehicles,road,HRV,hdv,2050.0,neutral,1.977293289242814
transport_vehicles,road,HUN,hdv,2050.0,neutral,1.8219321120148444
transport_vehicles,road,IRL,hdv,2050.0,neutral,2.07664722937793
transport_vehicles,road,ISL,hdv,2050.0,neutral,1.3522182256979718
transport_vehicles,road,ITA,hdv,2050.0,neutral,1.5658224595109491
transport_vehicles,road,LTU,hdv,2050.0,neutral,1.4187147940854092
transport_vehicles,road,LUX,hdv,2050.0,neutral,1.984928008843624
transport_vehicles,road,LVA,hdv,2050.0,neutral,1.4545625409440168
transport_vehicles,road,MKD,hdv,2050.0,neutral,1.887612203215663
transport_vehicles,road,MNE,hdv,2050.0,neutral,1.887612203215663
transport_vehicles,road,NLD,hdv,2050.0,neutral,1.3798672164917911
transport_vehicles,road,NOR,hdv,2050.0,neutral,1.3522182348732972
transport_vehicles,road,POL,hdv,2050.0,neutral,2.0280046508716008
transport_vehicles,road,PRT,hdv,2050.0,neutral,1.3615908772464778
transport_vehicles,road,ROU,hdv,2050.0,neutral,2.451056966871439
transport_vehicles,road,SRB,hdv,2050.0,neutral,1.887612203215663
transport_vehicles,road,SVK,hdv,2050.0,neutral,1.6172501593587176
transport_vehicles,road,SVN,hdv,2050.0,neutral,2.2241530832034235
transport_vehicles,road,SWE,hdv,2050.0,neutral,1.2964561368556495
transport_vehicles,road,ALB,hdv,2030.0,people-powered,1.526948741391022
transport_vehicles,road,AUT,hdv,2030.0,people-powered,1.4795927140188605
transport_vehicles,road,BEL,hdv,2030.0,people-powered,1.1395629679200312
transport_vehicles,road,BGR,hdv,2030.0,people-powered,1.3209002449235459
transport_vehicles,road,BIH,hdv,2030.0,people-powered,1.526948741391022
transport_vehicles,road,CHE,hdv,2030.0,people-powered,1.24736729927014
transport_vehicles,road,CYP,hdv,2030.0,people-powered,1.7084051212946731
transport_vehicles,road,CZE,hdv,2030.0,people-powered,1.19380320735091
transport_vehicles,road,DEU,hdv,2030.0,people-powered,1.2856369316845828
transport_vehicles,road,DNK,hdv,2030.0,people-powered,1.293684320118302
transport_vehicles,road,ESP,hdv,2030.0,people-powered,1.2721397462110486
transport_vehicles,road,EST,hdv,2030.0,people-powered,1.3452380321414177
transport_vehicles,road,FIN,hdv,2030.0,people-powered,1.420386388755134
transport_vehicles,road,FRA,hdv,2030.0,people-powered,1.1930106336885962
transport_vehicles,road,GBR,hdv,2030.0,people-powered,1.139610040567285
transport_vehicles,road,GRC,hdv,2030.0,people-powered,1.2775476275185649
transport_vehicles,road,HRV,hdv,2030.0,people-powered,1.6371452552522672
transport_vehicles,road,HUN,hdv,2030.0,people-powered,1.4948129527792489
transport_vehicles,road,IRL,hdv,2030.0,people-powered,1.5906206909944536
transport_vehicles,road,ISL,hdv,2030.0,people-powered,1.1860131507521448
transport_vehicles,road,ITA,hdv,2030.0,people-powered,1.2634543324372405
transport_vehicles,road,LTU,hdv,2030.0,people-powered,1.2384683997140589
transport_vehicles,road,LUX,hdv,2030.0,people-powered,1.6608747403794852
transport_vehicles,road,LVA,hdv,2030.0,people-powered,1.2785578487058973
transport_vehicles,road,MKD,hdv,2030.0,people-powered,1.526948741391022
transport_vehicles,road,MNE,hdv,2030.0,people-powered,1.526948741391022
transport_vehicles,road,NLD,hdv,2030.0,people-powered,1.2360927786461036
transport_vehicles,road,NOR,hdv,2030.0,people-powered,1.1854913363904551
transport_vehicles,road,POL,hdv,2030.0,people-powered,1.6242350472843798
transport_vehicles,road,PRT,hdv,2030.0,people-powered,1.1794989762926595
transport_vehicles,road,ROU,hdv,2030.0,people-powered,1.9043376264814842
transport_vehicles,road,SRB,hdv,2030.0,people-powered,1.526948741391022
transport_vehicles,road,SVK,hdv,2030.0,people-powered,1.429557803730748
transport_vehicles,road,SVN,hdv,2030.0,people-powered,1.7922109358148657
transport_vehicles,road,SWE,hdv,2030.0,people-powered,1.1590454630234632
transport_vehicles,road,ALB,hdv,2050.0,people-powered,1.8854103433123204
transport_vehicles,road,AUT,hdv,2050.0,people-powered,1.7674509949775556
transport_vehicles,road,BEL,hdv,2050.0,people-powered,1.22675821699348
transport_vehicles,road,BGR,hdv,2050.0,people-powered,1.513284162961652
transport_vehicles,road,BIH,hdv,2050.0,people-powered,1.8854103433123204
transport_vehicles,road,CHE,hdv,2050.0,people-powered,1.4411513331735222
transport_vehicles,road,CYP,hdv,2050.0,people-powered,2.0311047739077144
transport_vehicles,road,CZE,hdv,2050.0,people-powered,1.4343808080358873
transport_vehicles,road,DEU,hdv,2050.0,people-powered,1.4049541374252366
transport_vehicles,road,DNK,hdv,2050.0,people-powered,1.4817431839039077
transport_vehicles,road,ESP,hdv,2050.0,people-powered,1.5140207542000932
transport_vehicles,road,EST,hdv,2050.0,people-powered,1.6660242887581582
transport_vehicles,road,FIN,hdv,2050.0,people-powered,1.5106647958043509
transport_vehicles,road,FRA,hdv,2050.0,people-powered,1.3533080488325244
transport_vehicles,road,GBR,hdv,2050.0,people-powered,1.336318367192857
transport_vehicles,road,GRC,hdv,2050.0,people-powered,1.6717938213385852
transport_vehicles,road,HRV,hdv,2050.0,people-powered,1.9758145333019403
transport_vehicles,road,HUN,hdv,2050.0,people-powered,1.8183949265168464
transport_vehicles,road,IRL,hdv,2050.0,people-powered,2.0766202280768806
transport_vehicles,road,ISL,hdv,2050.0,people-powered,1.3522182256979718
transport_vehicles,road,ITA,hdv,2050.0,people-powered,1.5651918132628058
transport_vehicles,road,LTU,hdv,2050.0,people-powered,1.4039389747598532
transport_vehicles,road,LUX,hdv,2050.0,people-powered,1.9847001689613293
transport_vehicles,road,LVA,hdv,2050.0,people-powered,1.4326110646105834
transport_vehicles,road,MKD,hdv,2050.0,people-powered,1.8854103433123204
transport_vehicles,road,MNE,hdv,2050.0,people-powered,1.8854103433123204
transport_vehicles,road,NLD,hdv,2050.0,people-powered,1.379161300181782
transport_vehicles,road,NOR,hdv,2050.0,people-powered,1.3513698124689075
transport_vehicles,road,POL,hdv,2050.0,people-powered,2.0239405378654443
transport_vehicles,road,PRT,hdv,2050.0,people-powered,1.3611714260529648
transport_vehicles,road,ROU,hdv,2050.0,people-powered,2.4477642724425777
transport_vehicles,road,SRB,hdv,2050.0,people-powered,1.8854103433123204
transport_vehicles,road,SVK,hdv,2050.0,people-powered,1.6132682490462504
transport_vehicles,road,SVN,hdv,2050.0,people-powered,2.2173408583523067
transport_vehicles,road,SWE,hdv,2050.0,people-powered,1.292610058971445
transport_vehicles,road,ALB,bus,2030.0,current,1.2892647969443285
transport_vehicles,road,AUT,bus,2030.0,current,1.1432673424838464
transport_vehicles,road,BEL,bus,2030.0,current,0.9762996741672376
transport_vehicles,road,BGR,bus,2030.0,current,1.119340318754921
transport_vehicles,road,BIH,bus,2030.0,current,1.2892647969443285
transport_vehicles,road,CHE,bus,2030.0,current,1.0875602531394992
transport_vehicles,road,CYP,bus,2030.0,current,1.30827372931232
transport_vehicles,road,CZE,bus,2030.0,current,1.2805944006590693
transport_vehicles,road,DEU,bus,2030.0,current,1.0710412300407646
transport_vehicles,road,DNK,bus,2030.0,current,1.2458638576693457
transport_vehicles,road,ESP,bus,2030.0,current,1.1426544296076293
transport_vehicles,road,EST,bus,2030.0,current,1.2411363606188721
transport_vehicles,road,FIN,bus,2030.0,current,1.0527985091212475
transport_vehicles,road,FRA,bus,2030.0,current,1.0695638198105886
transport_vehicles,road,GBR,bus,2030.0,current,1.1565689825774674
transport_vehicles,road,GRC,bus,2030.0,current,1.1817245301507384
transport_vehicles,road,HRV,bus,2030.0,current,1.2086600535483163
transport_vehicles,road,HUN,bus,2030.0,current,1.3766321354425164
transport_vehicles,road,IRL,bus,2030.0,current,1.1856666053607705
transport_vehicles,road,ISL,bus,2030.0,current,1.131031880043419
transport_vehicles,road,ITA,bus,2030.0,current,1.122075709567144
transport_vehicles,road,LTU,bus,2030.0,current,1.4602885427340475
transport_vehicles,road,LUX,bus,2030.0,current,1.0595143098011257
transport_vehicles,road,LVA,bus,2030.0,current,1.2086115592570206
transport_vehicles,road,MKD,bus,2030.0,current,1.2892647969443285
transport_vehicles,road,MNE,bus,2030.0,current,1.2892647969443285
transport_vehicles,road,NLD,bus,2030.0,current,1.1452729773034045
transport_vehicles,road,NOR,bus,2030.0,current,1.1290627751139104
transport_vehicles,road,POL,bus,2030.0,current,1.3061286579101514
transport_vehicles,road,PRT,bus,2030.0,current,1.1312294682764112
transport_vehicles,road,ROU,bus,2030.0,current,1.5599669468251505
transport_vehicles,road,SRB,bus,2030.0,current,1.2892647969443285
transport_vehicles,road,SVK,bus,2030.0,current,1.3303741596757896
transport_vehicles,road,SVN,bus,2030.0,current,1.1792449829094676
transport_vehicles,road,SWE,bus,2030.0,current,1.182100157802735
transport_vehicles,road,ALB,bus,2050.0,current,1.5325696946037015
transport_vehicles,road,AUT,bus,2050.0,current,1.2478363502921257
transport_vehicles,road,BEL,bus,2050.0,current,1.0223249164029886
transport_vehicles,road,BGR,bus,2050.0,current,1.2207452301698525
transport_vehicles,road,BIH,bus,2050.0,current,1.5325696946037015
transport_vehicles,road,CHE,bus,2050.0,current,1.1638271038035573
transport_vehicles,road,CYP,bus,2050.0,current,1.619343246289184
transport_vehicles,road,CZE,bus,2050.0,current,1.5752886438055331
transport_vehicles,road,DEU,bus,2050.0,current,1.0910111354402576
transport_vehicles,road,DNK,bus,2050.0,current,1.3260523559874582
transport_vehicles,road,ESP,bus,2050.0,current,1.4354767670934667
transport_vehicles,road,EST,bus,2050.0,current,1.4259043543762877
transport_vehicles,road,FIN,bus,2050.0,current,1.0658261174777883
transport_vehicles,road,FRA,bus,2050.0,current,1.1611515577492506
transport_vehicles,road,GBR,bus,2050.0,current,1.2901806966413945
transport_vehicles,road,GRC,bus,2050.0,current,1.4236926643708097
transport_vehicles,road,HRV,bus,2050.0,current,1.3915563039259995
transport_vehicles,road,HUN,bus,2050.0,current,1.7391267993529065
transport_vehicles,road,IRL,bus,2050.0,current,1.3872168901336437
transport_vehicles,road,ISL,bus,2050.0,current,1.3418073465491882
transport_vehicles,road,ITA,bus,2050.0,current,1.2393186182211626
transport_vehicles,road,LTU,bus,2050.0,current,1.6492130835343612
transport_vehicles,road,LUX,bus,2050.0,current,1.3016913891550796
transport_vehicles,road,LVA,bus,2050.0,current,1.2857874336504398
transport_vehicles,road,MKD,bus,2050.0,current,1.5325696946037015
transport_vehicles,road,MNE,bus,2050.0,current,1.5325696946037015
transport_vehicles,road,NLD,bus,2050.0,current,1.1761836836915631
transport_vehicles,road,NOR,bus,2050.0,current,1.3411728856092275
transport_vehicles,road,POL,bus,2050.0,current,1.6608796470099034
transport_vehicles,road,PRT,bus,2050.0,current,1.28391944081945
transport_vehicles,road,ROU,bus,2050.0,current,1.88772747519894
transport_vehicles,road,SRB,bus,2050.0,current,1.5325696946037015
transport_vehicles,road,SVK,bus,2050.0,current,1.5585943711258927
transport_vehicles,road,SVN,bus,2050.0,current,1.246548999043926
transport_vehicles,road,SWE,bus,2050.0,current,1.3090290724181899
transport_vehicles,road,ALB,bus,2030.0,government-directed,1.21331344440615
transport_vehicles,road,AUT,bus,2030.0,government-directed,1.0754731539143434
transport_vehicles,road,BEL,bus,2030.0,government-directed,0.9183434979506216
transport_vehicles,road,BGR,bus,2030.0,government-directed,1.0533651500055128
transport_vehicles,road,BIH,bus,2030.0,government-directed,1.21331344440615
transport_vehicles,road,CHE,bus,2030.0,government-directed,1.022895681873652
transport_vehicles,road,CYP,bus,2030.0,government-directed,1.230804235022409
transport_vehicles,road,CZE,bus,2030.0,government-directed,1.2055882259953143
transport_vehicles,road,DEU,bus,2030.0,government-directed,1.0074804657568883
transport_vehicles,road,DNK,bus,2030.0,government-directed,1.1730199186134842
transport_vehicles,road,ESP,bus,2030.0,government-directed,1.0748611219678388
transport_vehicles,road,EST,bus,2030.0,government-directed,1.1675946350774635
transport_vehicles,road,FIN,bus,2030.0,government-directed,0.9907179133999454
transport_vehicles,road,FRA,bus,2030.0,government-directed,1.006065957534262
transport_vehicles,road,GBR,bus,2030.0,government-directed,1.0882448773216389
transport_vehicles,road,GRC,bus,2030.0,government-directed,1.112540613461156
transport_vehicles,road,HRV,bus,2030.0,government-directed,1.1368102485735496
transport_vehicles,road,HUN,bus,2030.0,government-directed,1.2952403567221047
transport_vehicles,road,IRL,bus,2030.0,government-directed,1.1155295032232213
transport_vehicles,road,ISL,bus,2030.0,government-directed,1.0668337886735832
transport_vehicles,road,ITA,bus,2030.0,government-directed,1.055140622329806
transport_vehicles,road,LTU,bus,2030.0,government-directed,1.3740525697664454
transport_vehicles,road,LUX,bus,2030.0,government-directed,0.9971148763714688
transport_vehicles,road,LVA,bus,2030.0,government-directed,1.1371460399613211
transport_vehicles,road,MKD,bus,2030.0,government-directed,1.21331344440615
transport_vehicles,road,MNE,bus,2030.0,government-directed,1.21331344440615
transport_vehicles,road,NLD,bus,2030.0,government-directed,1.076881191699336
transport_vehicles,road,NOR,bus,2030.0,government-directed,1.0630690282008848
transport_vehicles,road,POL,bus,2030.0,government-directed,1.228601942194092
transport_vehicles,road,PRT,bus,2030.0,government-directed,1.0641018940770746
transport_vehicles,road,ROU,bus,2030.0,government-directed,1.4686108532684266
transport_vehicles,road,SRB,bus,2030.0,government-directed,1.21331344440615
transport_vehicles,road,SVK,bus,2030.0,government-directed,1.2517041231442083
transport_vehicles,road,SVN,bus,2030.0,government-directed,1.1091166148355889
transport_vehicles,road,SWE,bus,2030.0,government-directed,1.1120947865203374
transport_vehicles,road,ALB,bus,2050.0,government-directed,1.3818682651614111
transport_vehicles,road,AUT,bus,2050.0,government-directed,1.1245869257621677
transport_vehicles,road,BEL,bus,2050.0,government-directed,0.9211379787276084
transport_vehicles,road,BGR,bus,2050.0,government-directed,1.100412125220004
transport_vehicles,road,BIH,bus,2050.0,government-directed,1.3818682651614111
transport_vehicles,road,CHE,bus,2050.0,government-directed,1.0484086119840892
transport_vehicles,road,CYP,bus,2050.0,government-directed,1.4589880423106345
transport_vehicles,road,CZE,bus,2050.0,government-directed,1.4213885562698785
transport_vehicles,road,DEU,bus,2050.0,government-directed,0.9831251069049362
transport_vehicles,road,DNK,bus,2050.0,government-directed,1.1967454953226189
transport_vehicles,road,ESP,bus,2050.0,government-directed,1.2932155704535329
transport_vehicles,road,EST,bus,2050.0,government-directed,1.2849119505435975
transport_vehicles,road,FIN,bus,2050.0,government-directed,0.9612845221230092
transport_vehicles,road,FRA,bus,2050.0,government-directed,1.046035759607767
transport_vehicles,road,GBR,bus,2050.0,government-directed,1.1629691480354645
transport_vehicles,road,GRC,bus,2050.0,government-directed,1.2849053763692324
transport_vehicles,road,HRV,bus,2050.0,government-directed,1.2535752593678149
transport_vehicles,road,HUN,bus,2050.0,government-directed,1.5674274802254209
transport_vehicles,road,IRL,bus,2050.0,government-directed,1.2504000274750615
transport_vehicles,road,ISL,bus,2050.0,government-directed,1.2145617588883273
transport_vehicles,road,ITA,bus,2050.0,government-directed,1.116064969439564
transport_vehicles,road,LTU,bus,2050.0,government-directed,1.4867613584522854
transport_vehicles,road,LUX,bus,2050.0,government-directed,1.1738358849021553
transport_vehicles,road,LVA,bus,2050.0,government-directed,1.1590371786380906
transport_vehicles,road,MKD,bus,2050.0,government-directed,1.3818682651614111
transport_vehicles,road,MNE,bus,2050.0,government-directed,1.3818682651614111
transport_vehicles,road,NLD,bus,2050.0,government-directed,1.0591629403661174
transport_vehicles,road,NOR,bus,2050.0,government-directed,1.2103681611221315
transport_vehicles,road,POL,bus,2050.0,government-directed,1.4962609615850329
transport_vehicles,road,PRT,bus,2050.0,government-directed,1.156911474965039
transport_vehicles,road,ROU,bus,2050.0,government-directed,1.7030210846245837
transport_vehicles,road,SRB,bus,2050.0,government-directed,1.3818682651614111
transport_vehicles,road,SVK,bus,2050.0,government-directed,1.404923831567522
transport_vehicles,road,SVN,bus,2050.0,government-directed,1.1229962838894216
transport_vehicles,road,SWE,bus,2050.0,government-directed,1.1797946850057068
transport_vehicles,road,ALB,bus,2030.0,market-driven,1.2892647969443285
transport_vehicles,road,AUT,bus,2030.0,market-driven,1.1432673424838464
transport_vehicles,road,BEL,bus,2030.0,market-driven,0.9762996741672376
transport_vehicles,road,BGR,bus,2030.0,market-driven,1.119340318754921
transport_vehicles,road,BIH,bus,2030.0,market-driven,1.2892647969443285
transport_vehicles,road,CHE,bus,2030.0,market-driven,1.0875602531394992
transport_vehicles,road,CYP,bus,2030.0,market-driven,1.30827372931232
transport_vehicles,road,CZE,bus,2030.0,market-driven,1.2805944006590693
transport_vehicles,road,DEU,bus,2030.0,market-driven,1.0710412300407646
transport_vehicles,road,DNK,bus,2030.0,market-driven,1.2458638576693457
transport_vehicles,road,ESP,bus,2030.0,market-driven,1.1426544296076293
transport_vehicles,road,EST,bus,2030.0,market-driven,1.2411363606188721
transport_vehicles,road,FIN,bus,2030.0,market-driven,1.0527985091212475
transport_vehicles,road,FRA,bus,2030.0,market-driven,1.0695638198105886
transport_vehicles,road,GBR,bus,2030.0,market-driven,1.1565689825774674
transport_vehicles,road,GRC,bus,2030.0,market-driven,1.1817245301507384
transport_vehicles,road,HRV,bus,2030.0,market-driven,1.2086600535483163
transport_vehicles,road,HUN,bus,2030.0,market-driven,1.3766321354425164
transport_vehicles,road,IRL,bus,2030.0,market-driven,1.1856666053607705
transport_vehicles,road,ISL,bus,2030.0,market-driven,1.131031880043419
transport_vehicles,road,ITA,bus,2030.0,market-driven,1.122075709567144
transport_vehicles,road,LTU,bus,2030.0,market-driven,1.4602885427340475
transport_vehicles,road,LUX,bus,2030.0,market-driven,1.0595143098011257
transport_vehicles,road,LVA,bus,2030.0,market-driven,1.2086115592570206
transport_vehicles,road,MKD,bus,2030.0,market-driven,1.2892647969443285
transport_vehicles,road,MNE,bus,2030.0,market-driven,1.2892647969443285
transport_vehicles,road,NLD,bus,2030.0,market-driven,1.1452729773034045
transport_vehicles,road,NOR,bus,2030.0,market-driven,1.1290627751139104
transport_vehicles,road,POL,bus,2030.0,market-driven,1.3061286579101514
transport_vehicles,road,PRT,bus,2030.0,market-driven,1.1312294682764112
transport_vehicles,road,ROU,bus,2030.0,market-driven,1.5599669468251505
transport_vehicles,road,SRB,bus,2030.0,market-driven,1.2892647969443285
transport_vehicles,road,SVK,bus,2030.0,market-driven,1.3303741596757896
transport_vehicles,road,SVN,bus,2030.0,market-driven,1.1792449829094676
transport_vehicles,road,SWE,bus,2030.0,market-driven,1.182100157802735
transport_vehicles,road,ALB,bus,2050.0,market-driven,1.5325696946037015
transport_vehicles,road,AUT,bus,2050.0,market-driven,1.2478363502921257
transport_vehicles,road,BEL,bus,2050.0,market-driven,1.0223249164029886
