country_code,cat_name,end_use,carrier_name,0
ROU,industry,process_heating,other_renewable,0.2522353016677772
ROU,industry,space_heating,other_renewable,0.0453139648916667
ROU,industry,process_heating,solar_thermal,0.0
ROU,industry,space_heating,solar_thermal,0.0141895731616667
ROU,industry,process_heating,solid_fossil,19.935192373886384
ROU,industry,space_heating,solid_fossil,0.00717921348777778
SVK,industry,process_heating,biomass,5.133249924674446
SVK,industry,space_heating,biomass,0.256577438947222
SVK,industry,process_heating,electricity,0.5773989046961119
SVK,industry,space_heating,electricity,0.3071190546444442
SVK,industry,process_heating,heat,1.017190447657222
SVK,industry,space_heating,heat,0.972714559218889
SVK,industry,process_heating,natural_gas,6.0897305159655595
SVK,industry,space_heating,natural_gas,9.940723658974997
SVK,industry,process_heating,oil,1.4765126205777777
SVK,industry,space_heating,oil,0.555366157101667
SVK,industry,process_heating,other_renewable,0.03430333867222218
SVK,industry,space_heating,other_renewable,0.0506605618486111
SVK,industry,process_heating,solar_thermal,0.0
SVK,industry,space_heating,solar_thermal,0.0139875923755556
SVK,industry,process_heating,solid_fossil,17.496180212123047
SVK,industry,space_heating,solid_fossil,0.00872275655638889
SVN,industry,process_heating,biomass,0.4564892923797224
SVN,industry,space_heating,biomass,0.00157701572138889
SVN,industry,process_heating,electricity,0.4692125892269449
SVN,industry,space_heating,electricity,0.03098278042555557
SVN,industry,process_heating,heat,0.576634443524166
SVN,industry,space_heating,heat,0.176774833468333
SVN,industry,process_heating,natural_gas,3.71639404771778
SVN,industry,space_heating,natural_gas,0.9540061933641663
SVN,industry,process_heating,oil,0.5294242851755555
SVN,industry,space_heating,oil,0.246296702264722
SVN,industry,process_heating,other_renewable,0.018878758981944438
SVN,industry,space_heating,other_renewable,0.00651889495138889
SVN,industry,process_heating,solar_thermal,0.0
SVN,industry,space_heating,solar_thermal,0.00172787394888889
SVN,industry,process_heating,solid_fossil,1.5653999016605546
SVN,industry,space_heating,solid_fossil,0.00133759816972222
SWE,industry,process_heating,biomass,44.53461855725083
SWE,industry,space_heating,biomass,0.00659286973972222
SWE,industry,process_heating,electricity,1.5499080507011127
SWE,industry,space_heating,electricity,1.0625310955827745
SWE,industry,process_heating,heat,3.3466459596458398
SWE,industry,space_heating,heat,1.23377220073389
SWE,industry,process_heating,natural_gas,3.44543125546694
SWE,industry,space_heating,natural_gas,2.932742834574442
SWE,industry,process_heating,oil,5.864418361994443
SWE,industry,space_heating,oil,3.30796486157889
SWE,industry,process_heating,other_renewable,0.013741669891666659
SWE,industry,space_heating,other_renewable,0.0841780463094444
SWE,industry,process_heating,solar_thermal,0.0
SWE,industry,space_heating,solar_thermal,0.0114964488572222
SWE,industry,process_heating,solid_fossil,18.439005668177224
SWE,industry,space_heating,solid_fossil,0.00493742426416667
