energy_carrier,cat_name,country_name,space_heating,process_heating_0_100,process_heating_100_200,process_heating_200_500,process_heating_500+
Other RES,"Paper, Pulp and Printing",Netherlands,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Poland,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Portugal,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Romania,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Slovakia,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Slovenia,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Spain,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",Sweden,0,0,0,0,0
Other RES,"Paper, Pulp and Printing",United Kingdom,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Austria,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Belgium,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Bulgaria,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Croatia,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Cyprus,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Czech Republic,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Denmark,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Estonia,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Finland,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",France,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Germany,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Greece,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Hungary,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Ireland,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Italy,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Latvia,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Lithuania,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Luxembourg,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Malta,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Netherlands,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Poland,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Portugal,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Romania,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Slovakia,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Slovenia,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Spain,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",Sweden,0,0,0,0,0
Other RES,"Food, Beverages and Tabacco",United Kingdom,0,0,0,0,0
Other RES,Machinery and transport,Austria,0,0,0,0,0
Other RES,Machinery and transport,Belgium,0,0,0,0,0
Other RES,Machinery and transport,Bulgaria,0,0,0,0,0
Other RES,Machinery and transport,Croatia,0,0,0,0,0
Other RES,Machinery and transport,Cyprus,0,0,0,0,0
Other RES,Machinery and transport,Czech Republic,0,0,0,0,0
Other RES,Machinery and transport,Denmark,0,0,0,0,0
Other RES,Machinery and transport,Estonia,0,0,0,0,0
Other RES,Machinery and transport,Finland,0,0,0,0,0
Other RES,Machinery and transport,France,0,0,0,0,0
Other RES,Machinery and transport,Germany,0,0,0,0,0
Other RES,Machinery and transport,Greece,0,0,0,0,0
Other RES,Machinery and transport,Hungary,0,0,0,0,0
Other RES,Machinery and transport,Ireland,0,0,0,0,0
Other RES,Machinery and transport,Italy,0,0,0,0,0
Other RES,Machinery and transport,Latvia,0,0,0,0,0
Other RES,Machinery and transport,Lithuania,0,0,0,0,0
Other RES,Machinery and transport,Luxembourg,0,0,0,0,0
Other RES,Machinery and transport,Malta,0,0,0,0,0
Other RES,Machinery and transport,Netherlands,0,0,0,0,0
Other RES,Machinery and transport,Poland,0,0,0,0,0
Other RES,Machinery and transport,Portugal,0,0,0,0,0
Other RES,Machinery and transport,Romania,0,0,0,0,0
Other RES,Machinery and transport,Slovakia,0,0,0,0,0
Other RES,Machinery and transport,Slovenia,0,0,0,0,0
Other RES,Machinery and transport,Spain,0,0,0,0,0
Other RES,Machinery and transport,Sweden,0,0,0,0,0
Other RES,Machinery and transport,United Kingdom,0,0,0,0,0
Other RES,Non-ferrous metals,Austria,0,0,0,0,0
Other RES,Non-ferrous metals,Belgium,0,0,0,0,0
Other RES,Non-ferrous metals,Bulgaria,0,0,0,0,0
Other RES,Non-ferrous metals,Croatia,0,0,0,0,0
Other RES,Non-ferrous metals,Cyprus,0,0,0,0,0
Other RES,Non-ferrous metals,Czech Republic,0,0,0,0,0
Other RES,Non-ferrous metals,Denmark,0,0,0,0,0
Other RES,Non-ferrous metals,Estonia,0,0,0,0,0
Other RES,Non-ferrous metals,Finland,0,0,0,0,0
Other RES,Non-ferrous metals,France,0,0,0,0,0
Other RES,Non-ferrous metals,Germany,0,0,0,0,0
Other RES,Non-ferrous metals,Greece,0,0,0,0,0
Other RES,Non-ferrous metals,Hungary,0,0,0,0,0
Other RES,Non-ferrous metals,Ireland,0,0,0,0,0
Other RES,Non-ferrous metals,Italy,0,0,0,0,0
Other RES,Non-ferrous metals,Latvia,0,0,0,0,0
Other RES,Non-ferrous metals,Lithuania,0,0,0,0,0
Other RES,Non-ferrous metals,Luxembourg,0,0,0,0,0
Other RES,Non-ferrous metals,Malta,0,0,0,0,0
Other RES,Non-ferrous metals,Netherlands,0,0,0,0,0
Other RES,Non-ferrous metals,Poland,0,0,0,0,0
Other RES,Non-ferrous metals,Portugal,0,0,0,0,0
Other RES,Non-ferrous metals,Romania,0,0,0,0,0
Other RES,Non-ferrous metals,Slovakia,0,0,0,0,0
Other RES,Non-ferrous metals,Slovenia,0,0,0,0,0
Other RES,Non-ferrous metals,Spain,0,0,0,0,0
Other RES,Non-ferrous metals,Sweden,0,0,0,0,0
Other RES,Non-ferrous metals,United Kingdom,0,0,0,0,0
Other RES,Other Industry,Austria,0,0,0,0,0
Other RES,Other Industry,Belgium,0,0,0,0,0
Other RES,Other Industry,Bulgaria,0,0,0,0,0
Other RES,Other Industry,Croatia,0,0,0,0,0
Other RES,Other Industry,Cyprus,0,0,0,0,0
Other RES,Other Industry,Czech Republic,0,0,0,0,0
Other RES,Other Industry,Denmark,0,0,0,0,0
Other RES,Other Industry,Estonia,0,0,0,0,0
Other RES,Other Industry,Finland,0,0,0,0,0
Other RES,Other Industry,France,0,0,0,0,0
Other RES,Other Industry,Germany,0,0,0,0,0
Other RES,Other Industry,Greece,0,0,0,0,0
Other RES,Other Industry,Hungary,0,0,0,0,0
Other RES,Other Industry,Ireland,0,0,0,0,0
Other RES,Other Industry,Italy,0,0,0,0,0
Other RES,Other Industry,Latvia,0,0,0,0,0
Other RES,Other Industry,Lithuania,0,0,0,0,0
Other RES,Other Industry,Luxembourg,0,0,0,0,0
Other RES,Other Industry,Malta,0,0,0,0,0
Other RES,Other Industry,Netherlands,0,0,0,0,0
Other RES,Other Industry,Poland,0,0,0,0,0
Other RES,Other Industry,Portugal,0,0,0,0,0
Other RES,Other Industry,Romania,0,0,0,0,0
Other RES,Other Industry,Slovakia,0,0,0,0,0
Other RES,Other Industry,Slovenia,0,0,0,0,0
Other RES,Other Industry,Spain,0,0,0,0,0
Other RES,Other Industry,Sweden,0,0,0,0,0
Other RES,Other Industry,United Kingdom,0,0,0,0,0
Solar energy,Iron and Steel,Austria,0,0,0,0,0
Solar energy,Iron and Steel,Belgium,0,0,0,0,0
Solar energy,Iron and Steel,Bulgaria,0,0,0,0,0
Solar energy,Iron and Steel,Croatia,0,0,0,0,0
Solar energy,Iron and Steel,Cyprus,0,0,0,0,0
Solar energy,Iron and Steel,Czech Republic,0,0,0,0,0
Solar energy,Iron and Steel,Denmark,0,0,0,0,0
Solar energy,Iron and Steel,Estonia,0,0,0,0,0
Solar energy,Iron and Steel,Finland,0,0,0,0,0
Solar energy,Iron and Steel,France,0,0,0,0,0
Solar energy,Iron and Steel,Germany,0,0,0,0,0
Solar energy,Iron and Steel,Greece,0,0,0,0,0
Solar energy,Iron and Steel,Hungary,0,0,0,0,0
Solar energy,Iron and Steel,Ireland,0,0,0,0,0
Solar energy,Iron and Steel,Italy,0,0,0,0,0
Solar energy,Iron and Steel,Latvia,0,0,0,0,0
Solar energy,Iron and Steel,Lithuania,0,0,0,0,0
Solar energy,Iron and Steel,Luxembourg,0,0,0,0,0
Solar energy,Iron and Steel,Malta,0,0,0,0,0
Solar energy,Iron and Steel,Netherlands,0,0,0,0,0
Solar energy,Iron and Steel,Poland,0,0,0,0,0
Solar energy,Iron and Steel,Portugal,0,0,0,0,0
Solar energy,Iron and Steel,Romania,0,0,0,0,0
Solar energy,Iron and Steel,Slovakia,0,0,0,0,0
Solar energy,Iron and Steel,Slovenia,0,0,0,0,0
Solar energy,Iron and Steel,Spain,0,0,0,0,0
Solar energy,Iron and Steel,Sweden,0,0,0,0,0
Solar energy,Iron and Steel,United Kingdom,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Austria,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Belgium,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Bulgaria,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Croatia,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Cyprus,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Czech Republic,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Denmark,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Estonia,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Finland,0,0,0,0,0
Solar energy,Chemical and Petrochemical,France,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Germany,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Greece,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Hungary,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Ireland,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Italy,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Latvia,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Lithuania,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Luxembourg,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Malta,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Netherlands,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Poland,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Portugal,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Romania,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Slovakia,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Slovenia,0,0,0,0,0
Solar energy,Chemical and Petrochemical,Spain,1.07206E-05,0.001152676,0,0,0
Solar energy,Chemical and Petrochemical,Sweden,0,0,0,0,0
Solar energy,Chemical and Petrochemical,United Kingdom,0,0,0,0,0
Solar energy,Non-metallic minerals,Austria,0,0,0,0,0
Solar energy,Non-metallic minerals,Belgium,0,0,0,0,0
Solar energy,Non-metallic minerals,Bulgaria,0,0,0,0,0
Solar energy,Non-metallic minerals,Croatia,0,0,0,0,0
Solar energy,Non-metallic minerals,Cyprus,0,0,0,0,0
Solar energy,Non-metallic minerals,Czech Republic,0,0,0,0,0
Solar energy,Non-metallic minerals,Denmark,0,0,0,0,0
Solar energy,Non-metallic minerals,Estonia,0,0,0,0,0
Solar energy,Non-metallic minerals,Finland,0,0,0,0,0
Solar energy,Non-metallic minerals,France,0,0,0,0,0
Solar energy,Non-metallic minerals,Germany,0,0,0,0,0
Solar energy,Non-metallic minerals,Greece,0,0,0,0,0
Solar energy,Non-metallic minerals,Hungary,0,0,0,0,0
Solar energy,Non-metallic minerals,Ireland,0,0,0,0,0
Solar energy,Non-metallic minerals,Italy,0,0,0,0,0
Solar energy,Non-metallic minerals,Latvia,0,0,0,0,0
Solar energy,Non-metallic minerals,Lithuania,0,0,0,0,0
Solar energy,Non-metallic minerals,Luxembourg,0,0,0,0,0
Solar energy,Non-metallic minerals,Malta,0,0,0,0,0
Solar energy,Non-metallic minerals,Netherlands,0,0,0,0,0
Solar energy,Non-metallic minerals,Poland,0,0,0,0,0
Solar energy,Non-metallic minerals,Portugal,0,0,0,0,0
Solar energy,Non-metallic minerals,Romania,0,0,0,0,0
Solar energy,Non-metallic minerals,Slovakia,0,0,0,0,0
Solar energy,Non-metallic minerals,Slovenia,0,0,0,0,0
Solar energy,Non-metallic minerals,Spain,0,0,0,0,0
Solar energy,Non-metallic minerals,Sweden,0,0,0,0,0
Solar energy,Non-metallic minerals,United Kingdom,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Austria,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Belgium,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Bulgaria,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Croatia,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Cyprus,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Czech Republic,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Denmark,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Estonia,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Finland,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",France,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Germany,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Greece,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Hungary,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Ireland,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Italy,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Latvia,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Lithuania,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Luxembourg,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Malta,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Netherlands,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Poland,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Portugal,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Romania,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Slovakia,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Slovenia,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Spain,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",Sweden,0,0,0,0,0
Solar energy,"Paper, Pulp and Printing",United Kingdom,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Austria,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Belgium,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Bulgaria,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Croatia,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Cyprus,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Czech Republic,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Denmark,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Estonia,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Finland,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",France,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Germany,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Greece,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Hungary,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Ireland,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Italy,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Latvia,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Lithuania,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Luxembourg,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Malta,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Netherlands,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Poland,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Portugal,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Romania,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Slovakia,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Slovenia,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",Spain,0.000991663,0.008312338,0,0,0
Solar energy,"Food, Beverages and Tabacco",Sweden,0,0,0,0,0
Solar energy,"Food, Beverages and Tabacco",United Kingdom,0,0,0,0,0
Solar energy,Machinery and transport,Austria,0,0,0,0,0
Solar energy,Machinery and transport,Belgium,0,0,0,0,0
Solar energy,Machinery and transport,Bulgaria,0,0,0,0,0
Solar energy,Machinery and transport,Croatia,0,0,0,0,0
Solar energy,Machinery and transport,Cyprus,0,0,0,0,0
Solar energy,Machinery and transport,Czech Republic,0,0,0,0,0
Solar energy,Machinery and transport,Denmark,0,0,0,0,0
Solar energy,Machinery and transport,Estonia,0,0,0,0,0
Solar energy,Machinery and transport,Finland,0,0,0,0,0
Solar energy,Machinery and transport,France,0,0,0,0,0
Solar energy,Machinery and transport,Germany,0,0,0,0,0
Solar energy,Machinery and transport,Greece,0,0,0,0,0
Solar energy,Machinery and transport,Hungary,0,0,0,0,0
Solar energy,Machinery and transport,Ireland,0,0,0,0,0
Solar energy,Machinery and transport,Italy,0,0,0,0,0
Solar energy,Machinery and transport,Latvia,0,0,0,0,0
Solar energy,Machinery and transport,Lithuania,0,0,0,0,0
Solar energy,Machinery and transport,Luxembourg,0,0,0,0,0
Solar energy,Machinery and transport,Malta,0,0,0,0,0
Solar energy,Machinery and transport,Netherlands,0,0,0,0,0
Solar energy,Machinery and transport,Poland,0,0,0,0,0
Solar energy,Machinery and transport,Portugal,0,0,0,0,0
Solar energy,Machinery and transport,Romania,0,0,0,0,0
Solar energy,Machinery and transport,Slovakia,0,0,0,0,0
Solar energy,Machinery and transport,Slovenia,0,0,0,0,0
Solar energy,Machinery and transport,Spain,0.000950312,0.003701688,0,0,0
Solar energy,Machinery and transport,Sweden,0,0,0,0,0
Solar energy,Machinery and transport,United Kingdom,0,0,0,0,0
Solar energy,Non-ferrous metals,Austria,0,0,0,0,0
Solar energy,Non-ferrous metals,Belgium,0,0,0,0,0
Solar energy,Non-ferrous metals,Bulgaria,0,0,0,0,0
Solar energy,Non-ferrous metals,Croatia,0,0,0,0,0
Solar energy,Non-ferrous metals,Cyprus,0,0,0,0,0
Solar energy,Non-ferrous metals,Czech Republic,0,0,0,0,0
Solar energy,Non-ferrous metals,Denmark,0,0,0,0,0
Solar energy,Non-ferrous metals,Estonia,0,0,0,0,0
Solar energy,Non-ferrous metals,Finland,0,0,0,0,0
Solar energy,Non-ferrous metals,France,0,0,0,0,0
Solar energy,Non-ferrous metals,Germany,0,0,0,0,0
Solar energy,Non-ferrous metals,Greece,0,0,0,0,0
Solar energy,Non-ferrous metals,Hungary,0,0,0,0,0
Solar energy,Non-ferrous metals,Ireland,0,0,0,0,0
Solar energy,Non-ferrous metals,Italy,0,0,0,0,0
Solar energy,Non-ferrous metals,Latvia,0,0,0,0,0
Solar energy,Non-ferrous metals,Lithuania,0,0,0,0,0
Solar energy,Non-ferrous metals,Luxembourg,0,0,0,0,0
Solar energy,Non-ferrous metals,Malta,0,0,0,0,0
Solar energy,Non-ferrous metals,Netherlands,0,0,0,0,0
Solar energy,Non-ferrous metals,Poland,0,0,0,0,0
Solar energy,Non-ferrous metals,Portugal,0,0,0,0,0
Solar energy,Non-ferrous metals,Romania,0,0,0,0,0
Solar energy,Non-ferrous metals,Slovakia,0,0,0,0,0
Solar energy,Non-ferrous metals,Slovenia,0,0,0,0,0
Solar energy,Non-ferrous metals,Spain,4.82069E-05,0.002277793,0,0,0
Solar energy,Non-ferrous metals,Sweden,0,0,0,0,0
Solar energy,Non-ferrous metals,United Kingdom,0,0,0,0,0
Solar energy,Other Industry,Austria,0,0,0,0,0
Solar energy,Other Industry,Belgium,0,0,0,0,0
Solar energy,Other Industry,Bulgaria,0,0,0,0,0
Solar energy,Other Industry,Croatia,0,0,0,0,0
Solar energy,Other Industry,Cyprus,0,0,0,0,0
Solar energy,Other Industry,Czech Republic,0,0,0,0,0
Solar energy,Other Industry,Denmark,0,0,0,0,0
Solar energy,Other Industry,Estonia,0,0,0,0,0
Solar energy,Other Industry,Finland,0,0,0,0,0
Solar energy,Other Industry,France,0.000342958,0.005472042,0,0,0
Solar energy,Other Industry,Germany,0,0,0,0,0
Solar energy,Other Industry,Greece,0.000799036,0.010830964,0,0,0
Solar energy,Other Industry,Hungary,0,0,0,0,0
Solar energy,Other Industry,Ireland,0,0,0,0,0
Solar energy,Other Industry,Italy,0.011637812,0.079076188,0,0,0
Solar energy,Other Industry,Latvia,0,0,0,0,0
Solar energy,Other Industry,Lithuania,0,0,0,0,0
Solar energy,Other Industry,Luxembourg,0,0,0,0,0
Solar energy,Other Industry,Malta,0,0,0,0,0
Solar energy,Other Industry,Netherlands,0,0,0,0,0
Solar energy,Other Industry,Poland,0,0,0,0,0
Solar energy,Other Industry,Portugal,0,0,0,0,0
Solar energy,Other Industry,Romania,0,0,0,0,0
Solar energy,Other Industry,Slovakia,0,0,0,0,0
Solar energy,Other Industry,Slovenia,0,0,0,0,0
Solar energy,Other Industry,Spain,9.45628E-05,0.002231437,0,0,0
Solar energy,Other Industry,Sweden,0,0,0,0,0
Solar energy,Other Industry,United Kingdom,0,0,0,0,0
Waste non-RES,Iron and Steel,Austria,0,0.00169122,0.000585619,0.006442919,0.244814242
Waste non-RES,Iron and Steel,Belgium,0,0,0,0,0
Waste non-RES,Iron and Steel,Bulgaria,0,0,0,0,0
Waste non-RES,Iron and Steel,Croatia,0,0,0,0,0
Waste non-RES,Iron and Steel,Cyprus,0,0,0,0,0
Waste non-RES,Iron and Steel,Czech Republic,0,0,0,0,0
Waste non-RES,Iron and Steel,Denmark,0,0,0,0,0
Waste non-RES,Iron and Steel,Estonia,0,0,0,0,0
Waste non-RES,Iron and Steel,Finland,0,0,0,0,0
Waste non-RES,Iron and Steel,France,0,0,0,0,0
Waste non-RES,Iron and Steel,Germany,0,0,0,0,0
Waste non-RES,Iron and Steel,Greece,0,0,0,0,0
Waste non-RES,Iron and Steel,Hungary,0,0,0,0,0
Waste non-RES,Iron and Steel,Ireland,0,0,0,0,0
Waste non-RES,Iron and Steel,Italy,0,0,0,0,0
Waste non-RES,Iron and Steel,Latvia,0,0,0,0,0
Waste non-RES,Iron and Steel,Lithuania,0,0,0,0,0
Waste non-RES,Iron and Steel,Luxembourg,0,0,0,0,0
Waste non-RES,Iron and Steel,Malta,0,0,0,0,0
Waste non-RES,Iron and Steel,Netherlands,0,0,0,0,0
Waste non-RES,Iron and Steel,Poland,0,0,0,0,0
Waste non-RES,Iron and Steel,Portugal,0,0,0,0,0
Waste non-RES,Iron and Steel,Romania,0,0.000170439,0.0002373,0.000457377,0.018905884
Waste non-RES,Iron and Steel,Slovakia,0,0,0,0,0
Waste non-RES,Iron and Steel,Slovenia,0,0,0,0,0
Waste non-RES,Iron and Steel,Spain,0,0,0,0,0
Waste non-RES,Iron and Steel,Sweden,0,0,0,0,0
Waste non-RES,Iron and Steel,United Kingdom,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Austria,0,0.007879899,0.023998402,0.006565687,0.8502062
Waste non-RES,Chemical and Petrochemical,Belgium,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Bulgaria,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Croatia,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Cyprus,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Czech Republic,0,0.001079529,0.003476758,0.001067193,0.039789579
Waste non-RES,Chemical and Petrochemical,Denmark,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Estonia,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Finland,0,0.003545369,0.011468204,0.003471465,0.145795303
Waste non-RES,Chemical and Petrochemical,France,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Germany,0,0.052916616,0.315406592,0.040161489,1.552026601
Waste non-RES,Chemical and Petrochemical,Greece,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Hungary,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Ireland,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Italy,0,0.019757427,0.063147338,0.011447689,0.662958735
Waste non-RES,Chemical and Petrochemical,Latvia,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Lithuania,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Luxembourg,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Malta,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Netherlands,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Poland,0,0.009845866,0.019068071,0.0027325,0.130320791
Waste non-RES,Chemical and Petrochemical,Portugal,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Romania,0,0.010384019,0.026373718,0.006576921,0.14293672
Waste non-RES,Chemical and Petrochemical,Slovakia,0,0.005789214,0.022786179,0.005757431,0.194332357
Waste non-RES,Chemical and Petrochemical,Slovenia,0,0.000236822,0.000775863,0.000240749,0.005724566
Waste non-RES,Chemical and Petrochemical,Spain,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,Sweden,0,0,0,0,0
Waste non-RES,Chemical and Petrochemical,United Kingdom,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Austria,0,0.063248487,0.13855823,0.138538581,1.258779702
Waste non-RES,Non-metallic minerals,Belgium,0,0.039372554,0.123430816,0.256157261,1.065027369
Waste non-RES,Non-metallic minerals,Bulgaria,0,0,0.011478665,0.014632808,0.050646527
Waste non-RES,Non-metallic minerals,Croatia,0,0,0.009878952,0.013806968,0.070517081
Waste non-RES,Non-metallic minerals,Cyprus,0,0.000100498,0.000232183,0.000727978,0.00591734
Waste non-RES,Non-metallic minerals,Czech Republic,0,0.057591078,0.257389275,0.344005732,0.962235916
Waste non-RES,Non-metallic minerals,Denmark,0,0.010963544,0.012568128,0.012880054,0.124082274
Waste non-RES,Non-metallic minerals,Estonia,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Finland,0,0,0,0,0
Waste non-RES,Non-metallic minerals,France,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Germany,0,0.249741664,0.800493535,1.197526144,5.823458657
Waste non-RES,Non-metallic minerals,Greece,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Hungary,0,0.018721348,0.0440076,0.054543936,0.250235115
Waste non-RES,Non-metallic minerals,Ireland,0,0,0.046112443,0.047444582,0.203007974
Waste non-RES,Non-metallic minerals,Italy,0,0.071340093,0.323065428,0.370343205,1.674062273
Waste non-RES,Non-metallic minerals,Latvia,0,0.054823679,0.090480783,0.042033092,0.460453446
Waste non-RES,Non-metallic minerals,Lithuania,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Luxembourg,0,0,0.013795916,0.064657306,0.089018778
Waste non-RES,Non-metallic minerals,Malta,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Netherlands,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Poland,0,0.198755484,0.502110303,0.722578959,3.043638253
Waste non-RES,Non-metallic minerals,Portugal,0,0.095995197,0.179345981,0.169470512,1.281080311
Waste non-RES,Non-metallic minerals,Romania,0,0,0.000230938,0.002941001,0.015436061
Waste non-RES,Non-metallic minerals,Slovakia,0,0,0.000809703,0.001501351,0.009318946
Waste non-RES,Non-metallic minerals,Slovenia,0,0,0,0.018040063,0.257590938
Waste non-RES,Non-metallic minerals,Spain,0,0,0,0,0
Waste non-RES,Non-metallic minerals,Sweden,0,0,0,0,0
