carrier_name,end_use,country_code,unit,energy,year,0
gas,cooking,DK,ktoe,consumption,2009,32.38893059
gas,cooking,DK,ktoe,consumption,2010,32.43548059
gas,cooking,DK,ktoe,consumption,2011,31.78075713
gas,cooking,DK,ktoe,consumption,2012,31.43070951
gas,cooking,DK,ktoe,consumption,2013,31.04855263
gas,cooking,DK,ktoe,consumption,2014,29.76446457
gas,cooking,DK,ktoe,consumption,2015,29.0716614
gas,end_use_electricity,DK,ktoe,consumption,2000,0.031466116
gas,end_use_electricity,DK,ktoe,consumption,2001,0.033145882
gas,end_use_electricity,DK,ktoe,consumption,2002,0.036414837
gas,end_use_electricity,DK,ktoe,consumption,2003,0.037354873
gas,end_use_electricity,DK,ktoe,consumption,2004,0.040943289
gas,end_use_electricity,DK,ktoe,consumption,2005,0.0453025
gas,end_use_electricity,DK,ktoe,consumption,2006,0.048441788
gas,end_use_electricity,DK,ktoe,consumption,2007,0.051326696
gas,end_use_electricity,DK,ktoe,consumption,2008,0.054114098
gas,end_use_electricity,DK,ktoe,consumption,2009,0.055800162
gas,end_use_electricity,DK,ktoe,consumption,2010,0.06014356
gas,end_use_electricity,DK,ktoe,consumption,2011,0.065562191
gas,end_use_electricity,DK,ktoe,consumption,2012,0.075085502
gas,end_use_electricity,DK,ktoe,consumption,2013,0.092109866
gas,end_use_electricity,DK,ktoe,consumption,2014,0.121133141
gas,end_use_electricity,DK,ktoe,consumption,2015,0.166132432
gas,space_heat,DK,ktoe,consumption,2000,141.7670816
gas,space_heat,DK,ktoe,consumption,2001,144.9404182
gas,space_heat,DK,ktoe,consumption,2002,152.2418764
gas,space_heat,DK,ktoe,consumption,2003,184.1463428
gas,space_heat,DK,ktoe,consumption,2004,185.2398174
gas,space_heat,DK,ktoe,consumption,2005,193.8858276
gas,space_heat,DK,ktoe,consumption,2006,216.9442163
gas,space_heat,DK,ktoe,consumption,2007,197.2823882
gas,space_heat,DK,ktoe,consumption,2008,194.8343523
gas,space_heat,DK,ktoe,consumption,2009,194.9058061
gas,space_heat,DK,ktoe,consumption,2010,192.7209117
gas,space_heat,DK,ktoe,consumption,2011,144.4468556
gas,space_heat,DK,ktoe,consumption,2012,166.1848443
gas,space_heat,DK,ktoe,consumption,2013,178.0990946
gas,space_heat,DK,ktoe,consumption,2014,120.550844
gas,space_heat,DK,ktoe,consumption,2015,140.6422822
gas,water_heat,DK,ktoe,consumption,2000,14.61352937
gas,water_heat,DK,ktoe,consumption,2001,14.63280914
gas,water_heat,DK,ktoe,consumption,2002,15.63036138
gas,water_heat,DK,ktoe,consumption,2003,18.83788595
gas,water_heat,DK,ktoe,consumption,2004,19.30374626
gas,water_heat,DK,ktoe,consumption,2005,21.55162242
gas,water_heat,DK,ktoe,consumption,2006,23.55966929
gas,water_heat,DK,ktoe,consumption,2007,23.60956921
gas,water_heat,DK,ktoe,consumption,2008,23.90318201
gas,water_heat,DK,ktoe,consumption,2009,24.04878313
gas,water_heat,DK,ktoe,consumption,2010,24.14411922
gas,water_heat,DK,ktoe,consumption,2011,20.21073066
gas,water_heat,DK,ktoe,consumption,2012,20.08577072
gas,water_heat,DK,ktoe,consumption,2013,19.95096869
gas,water_heat,DK,ktoe,consumption,2014,17.97383069
gas,water_heat,DK,ktoe,consumption,2015,17.87823766
heat,space_heat,DK,ktoe,consumption,2000,562.9228487
heat,space_heat,DK,ktoe,consumption,2001,615.9808228
heat,space_heat,DK,ktoe,consumption,2002,617.5015712
heat,space_heat,DK,ktoe,consumption,2003,642.0757745
heat,space_heat,DK,ktoe,consumption,2004,640.3208349
heat,space_heat,DK,ktoe,consumption,2005,630.4522471
heat,space_heat,DK,ktoe,consumption,2006,628.1341649
heat,space_heat,DK,ktoe,consumption,2007,613.2115425
heat,space_heat,DK,ktoe,consumption,2008,626.89959
heat,space_heat,DK,ktoe,consumption,2009,639.9746086
heat,space_heat,DK,ktoe,consumption,2010,756.6697628
heat,space_heat,DK,ktoe,consumption,2011,652.8537692
heat,space_heat,DK,ktoe,consumption,2012,669.9827935
heat,space_heat,DK,ktoe,consumption,2013,666.5311257
heat,space_heat,DK,ktoe,consumption,2014,587.0376755
heat,space_heat,DK,ktoe,consumption,2015,624.9784454
heat,water_heat,DK,ktoe,consumption,2000,68.68060178
heat,water_heat,DK,ktoe,consumption,2001,72.81917718
heat,water_heat,DK,ktoe,consumption,2002,73.60085884
heat,water_heat,DK,ktoe,consumption,2003,74.9068755
heat,water_heat,DK,ktoe,consumption,2004,75.52810511
heat,water_heat,DK,ktoe,consumption,2005,76.58561808
heat,water_heat,DK,ktoe,consumption,2006,76.18516511
heat,water_heat,DK,ktoe,consumption,2007,78.66507755
heat,water_heat,DK,ktoe,consumption,2008,81.39812004
heat,water_heat,DK,ktoe,consumption,2009,86.82539141
heat,water_heat,DK,ktoe,consumption,2010,93.43093446
heat,water_heat,DK,ktoe,consumption,2011,95.92150802
heat,water_heat,DK,ktoe,consumption,2012,96.17892906
heat,water_heat,DK,ktoe,consumption,2013,97.56078216
heat,water_heat,DK,ktoe,consumption,2014,101.4811635
heat,water_heat,DK,ktoe,consumption,2015,103.1490037
oil,cooking,DK,ktoe,consumption,2000,3.296099005
oil,cooking,DK,ktoe,consumption,2001,3.29817
oil,cooking,DK,ktoe,consumption,2002,3.29518
oil,cooking,DK,ktoe,consumption,2003,4.39455
oil,cooking,DK,ktoe,consumption,2004,5.49235
oil,cooking,DK,ktoe,consumption,2005,6.59209535
oil,cooking,DK,ktoe,consumption,2006,6.59262
oil,cooking,DK,ktoe,consumption,2007,6.58871
oil,cooking,DK,ktoe,consumption,2008,6.58401
oil,cooking,DK,ktoe,consumption,2009,6.58795
oil,cooking,DK,ktoe,consumption,2010,8.789727627
oil,cooking,DK,ktoe,consumption,2011,7.691037313
oil,cooking,DK,ktoe,consumption,2012,6.592201356
oil,cooking,DK,ktoe,consumption,2013,7.690734501
oil,cooking,DK,ktoe,consumption,2014,4.394705817
oil,cooking,DK,ktoe,consumption,2015,8.789667575
oil,space_heat,DK,ktoe,consumption,2000,117.5986825
oil,space_heat,DK,ktoe,consumption,2001,108.2013346
oil,space_heat,DK,ktoe,consumption,2002,99.77845499
oil,space_heat,DK,ktoe,consumption,2003,99.41709658
oil,space_heat,DK,ktoe,consumption,2004,102.7845698
oil,space_heat,DK,ktoe,consumption,2005,89.50101764
oil,space_heat,DK,ktoe,consumption,2006,74.04184686
oil,space_heat,DK,ktoe,consumption,2007,64.78136109
oil,space_heat,DK,ktoe,consumption,2008,65.81274633
oil,space_heat,DK,ktoe,consumption,2009,60.6155423
oil,space_heat,DK,ktoe,consumption,2010,58.14165838
oil,space_heat,DK,ktoe,consumption,2011,44.93707137
oil,space_heat,DK,ktoe,consumption,2012,55.01877756
oil,space_heat,DK,ktoe,consumption,2013,50.12894769
oil,space_heat,DK,ktoe,consumption,2014,45.08836112
oil,space_heat,DK,ktoe,consumption,2015,47.47432833
oil,water_heat,DK,ktoe,consumption,2000,13.40346818
oil,water_heat,DK,ktoe,consumption,2001,12.91290537
oil,water_heat,DK,ktoe,consumption,2002,12.62971501
oil,water_heat,DK,ktoe,consumption,2003,12.48549342
oil,water_heat,DK,ktoe,consumption,2004,12.29694022
oil,water_heat,DK,ktoe,consumption,2005,11.79587211
oil,water_heat,DK,ktoe,consumption,2006,10.18553314
oil,water_heat,DK,ktoe,consumption,2007,8.946448913
oil,water_heat,DK,ktoe,consumption,2008,8.898873665
oil,water_heat,DK,ktoe,consumption,2009,8.688907697
oil,water_heat,DK,ktoe,consumption,2010,8.089622452
oil,water_heat,DK,ktoe,consumption,2011,7.011940988
oil,water_heat,DK,ktoe,consumption,2012,6.9379755
oil,water_heat,DK,ktoe,consumption,2013,6.860496016
oil,water_heat,DK,ktoe,consumption,2014,6.668357522
oil,water_heat,DK,ktoe,consumption,2015,6.507092894
renewable_heat,space_heat,DK,ktoe,consumption,2000,0
renewable_heat,space_heat,DK,ktoe,consumption,2001,0
renewable_heat,space_heat,DK,ktoe,consumption,2002,0
renewable_heat,space_heat,DK,ktoe,consumption,2003,0
renewable_heat,space_heat,DK,ktoe,consumption,2004,0
renewable_heat,space_heat,DK,ktoe,consumption,2005,0
renewable_heat,space_heat,DK,ktoe,consumption,2006,0
renewable_heat,space_heat,DK,ktoe,consumption,2007,0
renewable_heat,space_heat,DK,ktoe,consumption,2008,0
renewable_heat,space_heat,DK,ktoe,consumption,2009,0
renewable_heat,space_heat,DK,ktoe,consumption,2010,0
renewable_heat,space_heat,DK,ktoe,consumption,2011,0
renewable_heat,space_heat,DK,ktoe,consumption,2012,0
renewable_heat,space_heat,DK,ktoe,consumption,2013,0
renewable_heat,space_heat,DK,ktoe,consumption,2014,0
renewable_heat,space_heat,DK,ktoe,consumption,2015,0
renewable_heat,water_heat,DK,ktoe,consumption,2000,1.098691124
renewable_heat,water_heat,DK,ktoe,consumption,2001,1.1
renewable_heat,water_heat,DK,ktoe,consumption,2002,1.09814
renewable_heat,water_heat,DK,ktoe,consumption,2003,1.19794
renewable_heat,water_heat,DK,ktoe,consumption,2004,1.19996
renewable_heat,water_heat,DK,ktoe,consumption,2005,1.289780958
renewable_heat,water_heat,DK,ktoe,consumption,2006,1.38533
renewable_heat,water_heat,DK,ktoe,consumption,2007,1.48522
renewable_heat,water_heat,DK,ktoe,consumption,2008,1.6
renewable_heat,water_heat,DK,ktoe,consumption,2009,1.7
renewable_heat,water_heat,DK,ktoe,consumption,2010,1.767459635
renewable_heat,water_heat,DK,ktoe,consumption,2011,1.86297859
renewable_heat,water_heat,DK,ktoe,consumption,2012,1.910747294
renewable_heat,water_heat,DK,ktoe,consumption,2013,1.982420942
renewable_heat,water_heat,DK,ktoe,consumption,2014,2.03017971
renewable_heat,water_heat,DK,ktoe,consumption,2015,2.077981907
solid_fossil,space_heat,DK,ktoe,consumption,2000,0
solid_fossil,space_heat,DK,ktoe,consumption,2001,0
solid_fossil,space_heat,DK,ktoe,consumption,2002,0
solid_fossil,space_heat,DK,ktoe,consumption,2003,0
solid_fossil,space_heat,DK,ktoe,consumption,2004,0
solid_fossil,space_heat,DK,ktoe,consumption,2005,0
solid_fossil,space_heat,DK,ktoe,consumption,2006,0
solid_fossil,space_heat,DK,ktoe,consumption,2007,0
solid_fossil,space_heat,DK,ktoe,consumption,2008,0
solid_fossil,space_heat,DK,ktoe,consumption,2009,0
solid_fossil,space_heat,DK,ktoe,consumption,2010,0
solid_fossil,space_heat,DK,ktoe,consumption,2011,0
solid_fossil,space_heat,DK,ktoe,consumption,2012,0
solid_fossil,space_heat,DK,ktoe,consumption,2013,0
solid_fossil,space_heat,DK,ktoe,consumption,2014,0
solid_fossil,space_heat,DK,ktoe,consumption,2015,0
solid_fossil,water_heat,DK,ktoe,consumption,2000,0
solid_fossil,water_heat,DK,ktoe,consumption,2001,0
solid_fossil,water_heat,DK,ktoe,consumption,2002,0
solid_fossil,water_heat,DK,ktoe,consumption,2003,0
solid_fossil,water_heat,DK,ktoe,consumption,2004,0
solid_fossil,water_heat,DK,ktoe,consumption,2005,0
solid_fossil,water_heat,DK,ktoe,consumption,2006,0
solid_fossil,water_heat,DK,ktoe,consumption,2007,0
solid_fossil,water_heat,DK,ktoe,consumption,2008,0
solid_fossil,water_heat,DK,ktoe,consumption,2009,0
solid_fossil,water_heat,DK,ktoe,consumption,2010,0
solid_fossil,water_heat,DK,ktoe,consumption,2011,0
solid_fossil,water_heat,DK,ktoe,consumption,2012,0
solid_fossil,water_heat,DK,ktoe,consumption,2013,0
solid_fossil,water_heat,DK,ktoe,consumption,2014,0
solid_fossil,water_heat,DK,ktoe,consumption,2015,0
biofuel,cooking,DK,ktoe,demand,2000,0
biofuel,cooking,DK,ktoe,demand,2001,0
biofuel,cooking,DK,ktoe,demand,2002,0
biofuel,cooking,DK,ktoe,demand,2003,0
biofuel,cooking,DK,ktoe,demand,2004,0
biofuel,cooking,DK,ktoe,demand,2005,0
biofuel,cooking,DK,ktoe,demand,2006,0
biofuel,cooking,DK,ktoe,demand,2007,0
biofuel,cooking,DK,ktoe,demand,2008,0
biofuel,cooking,DK,ktoe,demand,2009,0
biofuel,cooking,DK,ktoe,demand,2010,0
biofuel,cooking,DK,ktoe,demand,2011,0
biofuel,cooking,DK,ktoe,demand,2012,0
biofuel,cooking,DK,ktoe,demand,2013,0
biofuel,cooking,DK,ktoe,demand,2014,0
biofuel,cooking,DK,ktoe,demand,2015,0
biofuel,space_heat,DK,ktoe,demand,2000,24.09153207
biofuel,space_heat,DK,ktoe,demand,2001,20.15825287
biofuel,space_heat,DK,ktoe,demand,2002,27.33825564
biofuel,space_heat,DK,ktoe,demand,2003,28.00795509
biofuel,space_heat,DK,ktoe,demand,2004,23.70484351
biofuel,space_heat,DK,ktoe,demand,2005,25.54764156
biofuel,space_heat,DK,ktoe,demand,2006,28.17102406
biofuel,space_heat,DK,ktoe,demand,2007,23.25627019
biofuel,space_heat,DK,ktoe,demand,2008,20.25646319
biofuel,space_heat,DK,ktoe,demand,2009,16.48263705
biofuel,space_heat,DK,ktoe,demand,2010,16.04517905
biofuel,space_heat,DK,ktoe,demand,2011,18.27532771
biofuel,space_heat,DK,ktoe,demand,2012,17.14099636
biofuel,space_heat,DK,ktoe,demand,2013,18.56270671
biofuel,space_heat,DK,ktoe,demand,2014,23.67537625
biofuel,space_heat,DK,ktoe,demand,2015,19.53269965
biofuel,water_heat,DK,ktoe,demand,2000,1.477231468
biofuel,water_heat,DK,ktoe,demand,2001,1.57220355
biofuel,water_heat,DK,ktoe,demand,2002,1.590547856
biofuel,water_heat,DK,ktoe,demand,2003,1.592831643
biofuel,water_heat,DK,ktoe,demand,2004,1.605805472
biofuel,water_heat,DK,ktoe,demand,2005,1.66151704
biofuel,water_heat,DK,ktoe,demand,2006,1.687306536
biofuel,water_heat,DK,ktoe,demand,2007,1.723402561
biofuel,water_heat,DK,ktoe,demand,2008,1.754004196
biofuel,water_heat,DK,ktoe,demand,2009,1.792313512
biofuel,water_heat,DK,ktoe,demand,2010,1.820380763
biofuel,water_heat,DK,ktoe,demand,2011,1.870867394
biofuel,water_heat,DK,ktoe,demand,2012,1.924012046
biofuel,water_heat,DK,ktoe,demand,2013,1.949039823
biofuel,water_heat,DK,ktoe,demand,2014,1.96976025
biofuel,water_heat,DK,ktoe,demand,2015,1.999713737
electricity,cooking,DK,ktoe,demand,2000,70.24053165
electricity,cooking,DK,ktoe,demand,2001,72.06485471
electricity,cooking,DK,ktoe,demand,2002,74.40832302
electricity,cooking,DK,ktoe,demand,2003,76.27695226
electricity,cooking,DK,ktoe,demand,2004,78.19473057
electricity,cooking,DK,ktoe,demand,2005,78.7306836
electricity,cooking,DK,ktoe,demand,2006,80.52964904
electricity,cooking,DK,ktoe,demand,2007,83.07460152
electricity,cooking,DK,ktoe,demand,2008,84.20595972
electricity,cooking,DK,ktoe,demand,2009,86.48236751
electricity,cooking,DK,ktoe,demand,2010,88.07759014
electricity,cooking,DK,ktoe,demand,2011,90.55288035
electricity,cooking,DK,ktoe,demand,2012,93.16487231
electricity,cooking,DK,ktoe,demand,2013,94.08293402
electricity,cooking,DK,ktoe,demand,2014,96.83863421
electricity,cooking,DK,ktoe,demand,2015,93.75168859
electricity,end_use_electricity,DK,ktoe,demand,2000,555.2297919
electricity,end_use_electricity,DK,ktoe,demand,2001,565.4306587
electricity,end_use_electricity,DK,ktoe,demand,2002,576.3930201
electricity,end_use_electricity,DK,ktoe,demand,2003,585.5465844
electricity,end_use_electricity,DK,ktoe,demand,2004,594.2473321
electricity,end_use_electricity,DK,ktoe,demand,2005,605.5394328
electricity,end_use_electricity,DK,ktoe,demand,2006,616.6689344
electricity,end_use_electricity,DK,ktoe,demand,2007,631.8122362
electricity,end_use_electricity,DK,ktoe,demand,2008,639.4788232
electricity,end_use_electricity,DK,ktoe,demand,2009,649.3442464
electricity,end_use_electricity,DK,ktoe,demand,2010,658.3721876
electricity,end_use_electricity,DK,ktoe,demand,2011,664.0643604
electricity,end_use_electricity,DK,ktoe,demand,2012,668.4529562
electricity,end_use_electricity,DK,ktoe,demand,2013,672.3201848
electricity,end_use_electricity,DK,ktoe,demand,2014,679.6813733
electricity,end_use_electricity,DK,ktoe,demand,2015,686.240316
electricity,space_heat,DK,ktoe,demand,2000,115.2219449
electricity,space_heat,DK,ktoe,demand,2001,124.2915547
electricity,space_heat,DK,ktoe,demand,2002,120.7905688
electricity,space_heat,DK,ktoe,demand,2003,112.5738806
electricity,space_heat,DK,ktoe,demand,2004,121.1270918
electricity,space_heat,DK,ktoe,demand,2005,121.2746611
electricity,space_heat,DK,ktoe,demand,2006,132.3052559
electricity,space_heat,DK,ktoe,demand,2007,139.1991625
electricity,space_heat,DK,ktoe,demand,2008,135.9002886
electricity,space_heat,DK,ktoe,demand,2009,112.3376998
electricity,space_heat,DK,ktoe,demand,2010,122.4038951
electricity,space_heat,DK,ktoe,demand,2011,108.149355
electricity,space_heat,DK,ktoe,demand,2012,99.51541406
electricity,space_heat,DK,ktoe,demand,2013,86.27017066
electricity,space_heat,DK,ktoe,demand,2014,68.55601873
electricity,space_heat,DK,ktoe,demand,2015,67.47930655
electricity,water_heat,DK,ktoe,demand,2000,27.9623655
electricity,water_heat,DK,ktoe,demand,2001,26.76446638
electricity,water_heat,DK,ktoe,demand,2002,27.48349157
electricity,water_heat,DK,ktoe,demand,2003,26.28759869
electricity,water_heat,DK,ktoe,demand,2004,27.29693819
electricity,water_heat,DK,ktoe,demand,2005,27.24663876
electricity,water_heat,DK,ktoe,demand,2006,28.86194948
electricity,water_heat,DK,ktoe,demand,2007,30.21397862
electricity,water_heat,DK,ktoe,demand,2008,29.54020589
electricity,water_heat,DK,ktoe,demand,2009,27.30623606
electricity,water_heat,DK,ktoe,demand,2010,24.30476335
electricity,water_heat,DK,ktoe,demand,2011,26.96046887
electricity,water_heat,DK,ktoe,demand,2012,27.94609473
electricity,water_heat,DK,ktoe,demand,2013,27.91998274
electricity,water_heat,DK,ktoe,demand,2014,26.93616572
electricity,water_heat,DK,ktoe,demand,2015,26.82940981
gas,cooking,DK,ktoe,demand,2000,10.8124178
gas,cooking,DK,ktoe,demand,2001,11.02355179
gas,cooking,DK,ktoe,demand,2002,11.40545755
gas,cooking,DK,ktoe,demand,2003,11.96069954
gas,cooking,DK,ktoe,demand,2004,12.31796572
gas,cooking,DK,ktoe,demand,2005,13.80076835
gas,cooking,DK,ktoe,demand,2006,14.40085708
gas,cooking,DK,ktoe,demand,2007,14.7905782
gas,cooking,DK,ktoe,demand,2008,15.15258514
gas,cooking,DK,ktoe,demand,2009,15.71782447
gas,cooking,DK,ktoe,demand,2010,15.91848259
gas,cooking,DK,ktoe,demand,2011,15.75589466
gas,cooking,DK,ktoe,demand,2012,15.75347698
gas,cooking,DK,ktoe,demand,2013,15.64753574
gas,cooking,DK,ktoe,demand,2014,15.07723149
gas,cooking,DK,ktoe,demand,2015,14.81088183
gas,end_use_electricity,DK,ktoe,demand,2000,0.052622755
gas,end_use_electricity,DK,ktoe,demand,2001,0.056690434
gas,end_use_electricity,DK,ktoe,demand,2002,0.063800463
gas,end_use_electricity,DK,ktoe,demand,2003,0.066627471
gas,end_use_electricity,DK,ktoe,demand,2004,0.074721612
gas,end_use_electricity,DK,ktoe,demand,2005,0.084529
gas,end_use_electricity,DK,ktoe,demand,2006,0.092040229
gas,end_use_electricity,DK,ktoe,demand,2007,0.099243383
gas,end_use_electricity,DK,ktoe,demand,2008,0.106646627
gas,end_use_electricity,DK,ktoe,demand,2009,0.112238943
gas,end_use_electricity,DK,ktoe,demand,2010,0.124443009
gas,end_use_electricity,DK,ktoe,demand,2011,0.139573005
gas,end_use_electricity,DK,ktoe,demand,2012,0.167313807
gas,end_use_electricity,DK,ktoe,demand,2013,0.21511175
gas,end_use_electricity,DK,ktoe,demand,2014,0.306045917
gas,end_use_electricity,DK,ktoe,demand,2015,0.462737321
gas,space_heat,DK,ktoe,demand,2000,90.26565011
gas,space_heat,DK,ktoe,demand,2001,92.45161196
gas,space_heat,DK,ktoe,demand,2002,99.15630557
gas,space_heat,DK,ktoe,demand,2003,123.0643038
gas,space_heat,DK,ktoe,demand,2004,124.9382535
gas,space_heat,DK,ktoe,demand,2005,132.595995
gas,space_heat,DK,ktoe,demand,2006,150.6661928
gas,space_heat,DK,ktoe,demand,2007,137.6716972
gas,space_heat,DK,ktoe,demand,2008,136.9218555
gas,space_heat,DK,ktoe,demand,2009,138.4599867
gas,space_heat,DK,ktoe,demand,2010,138.5676984
gas,space_heat,DK,ktoe,demand,2011,105.5008609
gas,space_heat,DK,ktoe,demand,2012,123.2642103
gas,space_heat,DK,ktoe,demand,2013,133.7955995
gas,space_heat,DK,ktoe,demand,2014,91.76494601
gas,space_heat,DK,ktoe,demand,2015,107.7086188
gas,water_heat,DK,ktoe,demand,2000,8.3121676
gas,water_heat,DK,ktoe,demand,2001,8.37203653
gas,water_heat,DK,ktoe,demand,2002,9.046929415
gas,water_heat,DK,ktoe,demand,2003,11.11119318
gas,water_heat,DK,ktoe,demand,2004,11.46491881
gas,water_heat,DK,ktoe,demand,2005,12.95178149
gas,water_heat,DK,ktoe,demand,2006,14.30144894
gas,water_heat,DK,ktoe,demand,2007,14.40557306
gas,water_heat,DK,ktoe,demand,2008,14.66382542
gas,water_heat,DK,ktoe,demand,2009,14.83411407
gas,water_heat,DK,ktoe,demand,2010,14.97776214
gas,water_heat,DK,ktoe,demand,2011,12.74449583
gas,water_heat,DK,ktoe,demand,2012,12.73936643
gas,water_heat,DK,ktoe,demand,2013,12.70081447
gas,water_heat,DK,ktoe,demand,2014,11.4730224
gas,water_heat,DK,ktoe,demand,2015,11.44130467
heat,space_heat,DK,ktoe,demand,2000,424.6169357
heat,space_heat,DK,ktoe,demand,2001,466.5583408
heat,space_heat,DK,ktoe,demand,2002,469.4200999
heat,space_heat,DK,ktoe,demand,2003,489.9259939
heat,space_heat,DK,ktoe,demand,2004,490.4329721
heat,space_heat,DK,ktoe,demand,2005,484.9392567
heat,space_heat,DK,ktoe,demand,2006,485.0794624
heat,space_heat,DK,ktoe,demand,2007,476.5001952
heat,space_heat,DK,ktoe,demand,2008,490.1673894
heat,space_heat,DK,ktoe,demand,2009,504.3829835
heat,space_heat,DK,ktoe,demand,2010,601.253449
heat,space_heat,DK,ktoe,demand,2011,521.8944367
heat,space_heat,DK,ktoe,demand,2012,537.9348536
heat,space_heat,DK,ktoe,demand,2013,537.9138333
heat,space_heat,DK,ktoe,demand,2014,477.1625055
heat,space_heat,DK,ktoe,demand,2015,510.2503917
heat,water_heat,DK,ktoe,demand,2000,49.60697032
heat,water_heat,DK,ktoe,demand,2001,52.8299804
heat,water_heat,DK,ktoe,demand,2002,53.57632659
heat,water_heat,DK,ktoe,demand,2003,54.74313622
heat,water_heat,DK,ktoe,demand,2004,55.41418456
heat,water_heat,DK,ktoe,demand,2005,56.43652086
heat,water_heat,DK,ktoe,demand,2006,56.36575373
heat,water_heat,DK,ktoe,demand,2007,58.56751834
heat,water_heat,DK,ktoe,demand,2008,60.97250976
heat,water_heat,DK,ktoe,demand,2009,65.55670421
heat,water_heat,DK,ktoe,demand,2010,71.13700378
heat,water_heat,DK,ktoe,demand,2011,73.42320131
heat,water_heat,DK,ktoe,demand,2012,73.93885519
heat,water_heat,DK,ktoe,demand,2013,75.36155192
heat,water_heat,DK,ktoe,demand,2014,78.82435157
heat,water_heat,DK,ktoe,demand,2015,80.47876605
oil,cooking,DK,ktoe,demand,2000,1.312948189
oil,cooking,DK,ktoe,demand,2001,1.329013257
oil,cooking,DK,ktoe,demand,2002,1.343020357
oil,cooking,DK,ktoe,demand,2003,1.859963054
oil,cooking,DK,ktoe,demand,2004,2.380520964
oil,cooking,DK,ktoe,demand,2005,2.906710629
oil,cooking,DK,ktoe,demand,2006,2.925914343
oil,cooking,DK,ktoe,demand,2007,2.944642131
oil,cooking,DK,ktoe,demand,2008,2.963205731
oil,cooking,DK,ktoe,demand,2009,2.98579332
oil,cooking,DK,ktoe,demand,2010,4.049862139
oil,cooking,DK,ktoe,demand,2011,3.564691884
oil,cooking,DK,ktoe,demand,2012,3.079005038
oil,cooking,DK,ktoe,demand,2013,3.592176604
oil,cooking,DK,ktoe,demand,2014,2.076071892
oil,cooking,DK,ktoe,demand,2015,4.190870244
oil,space_heat,DK,ktoe,demand,2000,69.85563642
oil,space_heat,DK,ktoe,demand,2001,64.27345046
oil,space_heat,DK,ktoe,demand,2002,59.36316222
oil,space_heat,DK,ktoe,demand,2003,59.71350947
oil,space_heat,DK,ktoe,demand,2004,62.37111816
oil,space_heat,DK,ktoe,demand,2005,54.45004287
oil,space_heat,DK,ktoe,demand,2006,45.26549543
oil,space_heat,DK,ktoe,demand,2007,39.97098954
oil,space_heat,DK,ktoe,demand,2008,41.2957852
oil,space_heat,DK,ktoe,demand,2009,38.6281804
oil,space_heat,DK,ktoe,demand,2010,37.41537883
oil,space_heat,DK,ktoe,demand,2011,29.35247899
oil,space_heat,DK,ktoe,demand,2012,37.14487154
oil,space_heat,DK,ktoe,demand,2013,34.56265163
oil,space_heat,DK,ktoe,demand,2014,31.70798939
oil,space_heat,DK,ktoe,demand,2015,33.39187948
oil,water_heat,DK,ktoe,demand,2000,7.115626418
oil,water_heat,DK,ktoe,demand,2001,6.883346439
oil,water_heat,DK,ktoe,demand,2002,6.780754288
oil,water_heat,DK,ktoe,demand,2003,6.762085561
oil,water_heat,DK,ktoe,demand,2004,6.71824584
oil,water_heat,DK,ktoe,demand,2005,6.481522643
oil,water_heat,DK,ktoe,demand,2006,5.624834117
oil,water_heat,DK,ktoe,demand,2007,4.965150585
oil,water_heat,DK,ktoe,demand,2008,5.01178785
oil,water_heat,DK,ktoe,demand,2009,4.961187661
oil,water_heat,DK,ktoe,demand,2010,4.666255132
oil,water_heat,DK,ktoe,demand,2011,4.094889586
oil,water_heat,DK,ktoe,demand,2012,4.132527453
oil,water_heat,DK,ktoe,demand,2013,4.168504311
oil,water_heat,DK,ktoe,demand,2014,4.131235923
oil,water_heat,DK,ktoe,demand,2015,4.073751431
renewable_heat,space_heat,DK,ktoe,demand,2000,0
renewable_heat,space_heat,DK,ktoe,demand,2001,0
renewable_heat,space_heat,DK,ktoe,demand,2002,0
renewable_heat,space_heat,DK,ktoe,demand,2003,0
renewable_heat,space_heat,DK,ktoe,demand,2004,0
renewable_heat,space_heat,DK,ktoe,demand,2005,0
renewable_heat,space_heat,DK,ktoe,demand,2006,0
renewable_heat,space_heat,DK,ktoe,demand,2007,0
renewable_heat,space_heat,DK,ktoe,demand,2008,0
renewable_heat,space_heat,DK,ktoe,demand,2009,0
renewable_heat,space_heat,DK,ktoe,demand,2010,0
renewable_heat,space_heat,DK,ktoe,demand,2011,0
renewable_heat,space_heat,DK,ktoe,demand,2012,0
renewable_heat,space_heat,DK,ktoe,demand,2013,0
renewable_heat,space_heat,DK,ktoe,demand,2014,0
renewable_heat,space_heat,DK,ktoe,demand,2015,0
renewable_heat,water_heat,DK,ktoe,demand,2000,1.098691124
renewable_heat,water_heat,DK,ktoe,demand,2001,1.1
renewable_heat,water_heat,DK,ktoe,demand,2002,1.09814
renewable_heat,water_heat,DK,ktoe,demand,2003,1.19794
renewable_heat,water_heat,DK,ktoe,demand,2004,1.19996
renewable_heat,water_heat,DK,ktoe,demand,2005,1.289780958
renewable_heat,water_heat,DK,ktoe,demand,2006,1.38533
renewable_heat,water_heat,DK,ktoe,demand,2007,1.48522
renewable_heat,water_heat,DK,ktoe,demand,2008,1.6
renewable_heat,water_heat,DK,ktoe,demand,2009,1.7
renewable_heat,water_heat,DK,ktoe,demand,2010,1.767459635
renewable_heat,water_heat,DK,ktoe,demand,2011,1.86297859
